app_price_id,pub_name,pint_name,price_gbp,price_text,address,latitude,longitude,boroughs_visible,boroughs_raw_embedded,boroughs_raw_embedded_non_anomaly,boroughs_raw_embedded_site_anomaly,boroughs_all_sources,primary_borough,rank_visible_borough,estimated_average_price_text,pub_url,constructed_pub_url,borough_urls,pub_key,pint_position_for_pub,phone_number,email,website,booking_link,image_url,description,comment,food,cocktails,beer_garden,live_sports,live_music,pub_quiz,darts,pool,happy_hour,karaoke,cool,locality,source_datasets,source_row_count,visible_borough_source_row_count,raw_embedded_source_row_count,individual_pub_page_source_row_count,has_visible_borough_row,has_raw_embedded_map_row,has_individual_pub_page_row,is_clean_canonical_app_row,data_quality_notes,scraped_at_values
app_price_001852,The Rocket - JD Wetherspoon,SAN MIGUEL,5.19,£5.19,"Putney Wharf Tower, Brewhouse Lane, Putney, SW15 2JQ",51.4652,-0.212773,Wandsworth,Havering|Hillingdon|Redbridge|Wandsworth,Wandsworth,Havering|Hillingdon|Redbridge,Wandsworth|Havering|Hillingdon|Redbridge,Wandsworth,38,£5.65,"https://www.pint-prices.com/pub/Putney%20Wharf%20Tower,%20Brewhouse%20Lane,%20Putney,%20SW15%202JQ/The%20Rocket%20-%20JD%20Wetherspoon",https://www.pint-prices.com/pub/Putney%20Wharf%20Tower%2C%20Brewhouse%20Lane%2C%20Putney%2C%20SW15%202JQ/The%20Rocket%20-%20JD%20Wetherspoon,https://www.pint-prices.com/borough-results/Wandsworth|https://www.pint-prices.com/borough-results/Havering|https://www.pint-prices.com/borough-results/Hillingdon|https://www.pint-prices.com/borough-results/Redbridge,The Rocket - JD Wetherspoon51.4652,9,🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-rocket-putney 🍽️ Food available 🍹 Cocktails available ☀️ Beer garden available,,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-rocket-putney,,https://images.app.goo.gl/R815rvYf2UBJpEjh9,"Located in Putney, The Rocket - JD Wetherspoon is a popular spot known for its food, cocktails, and beer garden. Whether you're looking to enjoy a meal, sip on a cocktail, or relax in the outdoor area, this pub has something for everyone. With a history dating back to the 1841 Tithe Map, The Rocket offers a unique setting for a memorable pub experience. So gather your friends and head over to The Rocket for a great time!",Spoons,Yes,Yes,Yes,,,,,,,,,,canonical_borough_leaderboard_enriched|borough_embedded_map_data_raw|individual_pub_page,6,1,4,1,True,True,True,True,raw_embedded_includes_site_anomaly_borough,2026-07-03T23:10:47+00:00
app_price_001853,The Rocket - JD Wetherspoon,STELLA ARTOIS,5.07,£5.07,"Putney Wharf Tower, Brewhouse Lane, Putney, SW15 2JQ",51.4652,-0.212773,Wandsworth,Havering|Hillingdon|Redbridge|Wandsworth,Wandsworth,Havering|Hillingdon|Redbridge,Wandsworth|Havering|Hillingdon|Redbridge,Wandsworth,33,£5.65,"https://www.pint-prices.com/pub/Putney%20Wharf%20Tower,%20Brewhouse%20Lane,%20Putney,%20SW15%202JQ/The%20Rocket%20-%20JD%20Wetherspoon",https://www.pint-prices.com/pub/Putney%20Wharf%20Tower%2C%20Brewhouse%20Lane%2C%20Putney%2C%20SW15%202JQ/The%20Rocket%20-%20JD%20Wetherspoon,https://www.pint-prices.com/borough-results/Wandsworth|https://www.pint-prices.com/borough-results/Havering|https://www.pint-prices.com/borough-results/Hillingdon|https://www.pint-prices.com/borough-results/Redbridge,The Rocket - JD Wetherspoon51.4652,7,🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-rocket-putney 🍽️ Food available 🍹 Cocktails available ☀️ Beer garden available,,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-rocket-putney,,https://images.app.goo.gl/R815rvYf2UBJpEjh9,"Located in Putney, The Rocket - JD Wetherspoon is a popular spot known for its food, cocktails, and beer garden. Whether you're looking to enjoy a meal, sip on a cocktail, or relax in the outdoor area, this pub has something for everyone. With a history dating back to the 1841 Tithe Map, The Rocket offers a unique setting for a memorable pub experience. So gather your friends and head over to The Rocket for a great time!",Spoons,Yes,Yes,Yes,,,,,,,,,,canonical_borough_leaderboard_enriched|borough_embedded_map_data_raw|individual_pub_page,6,1,4,1,True,True,True,True,raw_embedded_includes_site_anomaly_borough,2026-07-03T23:10:47+00:00
app_price_001854,The Woodman,CRUZCAMPO,6.5,£6.50,"60 Battersea High St, London SW11 3HX",51.4736,-0.17375,Wandsworth,Havering|Hillingdon|Redbridge|Wandsworth,Wandsworth,Havering|Hillingdon|Redbridge,Wandsworth|Havering|Hillingdon|Redbridge,Wandsworth,97,£5.65,"https://www.pint-prices.com/pub/60%20Battersea%20High%20St,%20London%20SW11%203HX/The%20Woodman",https://www.pint-prices.com/pub/60%20Battersea%20High%20St%2C%20London%20SW11%203HX/The%20Woodman,https://www.pint-prices.com/borough-results/Wandsworth|https://www.pint-prices.com/borough-results/Havering|https://www.pint-prices.com/borough-results/Hillingdon|https://www.pint-prices.com/borough-results/Redbridge,The Woodman51.4736,1,🌐 https://www.hall-woodhouse.co.uk/pub/the-woodman/ 🍽️ Food available ☀️ Beer garden available ⚽ Live sports shown,,https://www.hall-woodhouse.co.uk/pub/the-woodman/,woodman.res@gmail.com,https://images.app.goo.gl/7Zrp8DehinEJ3HqGA,"Located at 60 Battersea High St in London, The Woodman is a charming pub offering delicious food and a lovely beer garden. Whether you're looking to catch live sports, enjoy a relaxing meal, or soak up the sun outdoors, this pub has something for everyone. Check out their website for more information and make a booking via woodman.res@gmail.com.",London Pub Map Guy,Yes,,Yes,Yes,,,,,,,,,canonical_borough_leaderboard_enriched|borough_embedded_map_data_raw|individual_pub_page,6,1,4,1,True,True,True,True,raw_embedded_includes_site_anomaly_borough,2026-07-03T23:10:47+00:00
app_price_001855,ALMA,GUINNESS,5.5,£5.50,N1 9EX,51.4992,-0.137895,Westminster,Havering|Hillingdon|Redbridge|Westminster,Westminster,Havering|Hillingdon|Redbridge,Westminster|Havering|Hillingdon|Redbridge,Westminster,31,£6.63,https://www.pint-prices.com/pub/N1%209EX/ALMA,https://www.pint-prices.com/pub/N1%209EX/ALMA,https://www.pint-prices.com/borough-results/Westminster|https://www.pint-prices.com/borough-results/Havering|https://www.pint-prices.com/borough-results/Hillingdon|https://www.pint-prices.com/borough-results/Redbridge,ALMA51.4992,1,,,,,,,AUTO_ADDED_PINT,,,,,,,,,,,,,canonical_borough_leaderboard_enriched|borough_embedded_map_data_raw,5,1,4,0,True,True,False,True,raw_embedded_includes_site_anomaly_borough|not_found_on_individual_pub_page_extract,2026-07-03T23:10:47+00:00
app_price_001856,Adam & Eve (St James),AMSTEL,6.15,£6.15,"81 Petty France, SW1H 9EX",51.4995,-0.135676,Westminster,Havering|Hillingdon|Redbridge|Westminster,Westminster,Havering|Hillingdon|Redbridge,Westminster|Havering|Hillingdon|Redbridge,Westminster,69,£6.63,"https://www.pint-prices.com/pub/81%20Petty%20France,%20SW1H%209EX/Adam%20%26%20Eve%20(St%20James)",https://www.pint-prices.com/pub/81%20Petty%20France%2C%20SW1H%209EX/Adam%20%26%20Eve%20%28St%20James%29,https://www.pint-prices.com/borough-results/Westminster|https://www.pint-prices.com/borough-results/Havering|https://www.pint-prices.com/borough-results/Hillingdon|https://www.pint-prices.com/borough-results/Redbridge,Adam & Eve (St James)51.4995,2,🌐 https://www.greeneking.co.uk/pubs/greater-london/adam-and-eve 🍽️ Food available 🍹 Cocktails available ☀️ Beer garden available ⚽ Live sports shown,,https://www.greeneking.co.uk/pubs/greater-london/adam-and-eve,,https://gkbr-p-001.sitecorecontenthub.cloud/api/public/content/08493876bec645bdbe57cc0433d1dba7?v=c69e6935&t=w1540,"Welcome to The Adam & Eve Pub Restaurant in St James! This 18th-century pub with original features and a beer garden in the heart of Westminster is the perfect spot for enjoying real ales, traditional food, and a family-friendly environment. With top-notch amenities including being dog-friendly, family-friendly, showing Sky Sports, and offering a beer garden and WiFi, The Adam & Eve has everything you need for a great time. Join us for the Euros and enjoy a free Peroni Nastro Azzurro when you sign up for our mailing list. Don't miss out on our new menu, live sports events, and special Father's Day celebrations. Book your table now and experience the unbeatable pub atmosphere at The Adam & Eve!",Greene King App,Yes,Yes,Yes,Yes,,,,,,,,,canonical_borough_leaderboard_enriched|borough_embedded_map_data_raw|individual_pub_page,6,1,4,1,True,True,True,True,raw_embedded_includes_site_anomaly_borough,2026-07-03T23:10:47+00:00
app_price_001857,Adam & Eve (St James),CARLING,5.4,£5.40,"81 Petty France, SW1H 9EX",51.4995,-0.135676,Westminster,Havering|Hillingdon|Redbridge|Westminster,Westminster,Havering|Hillingdon|Redbridge,Westminster|Havering|Hillingdon|Redbridge,Westminster,22,£6.63,"https://www.pint-prices.com/pub/81%20Petty%20France,%20SW1H%209EX/Adam%20%26%20Eve%20(St%20James)",https://www.pint-prices.com/pub/81%20Petty%20France%2C%20SW1H%209EX/Adam%20%26%20Eve%20%28St%20James%29,https://www.pint-prices.com/borough-results/Westminster|https://www.pint-prices.com/borough-results/Havering|https://www.pint-prices.com/borough-results/Hillingdon|https://www.pint-prices.com/borough-results/Redbridge,Adam & Eve (St James)51.4995,1,🌐 https://www.greeneking.co.uk/pubs/greater-london/adam-and-eve 🍽️ Food available 🍹 Cocktails available ☀️ Beer garden available ⚽ Live sports shown,,https://www.greeneking.co.uk/pubs/greater-london/adam-and-eve,,https://gkbr-p-001.sitecorecontenthub.cloud/api/public/content/08493876bec645bdbe57cc0433d1dba7?v=c69e6935&t=w1540,"Welcome to The Adam & Eve Pub Restaurant in St James! This 18th-century pub with original features and a beer garden in the heart of Westminster is the perfect spot for enjoying real ales, traditional food, and a family-friendly environment. With top-notch amenities including being dog-friendly, family-friendly, showing Sky Sports, and offering a beer garden and WiFi, The Adam & Eve has everything you need for a great time. Join us for the Euros and enjoy a free Peroni Nastro Azzurro when you sign up for our mailing list. Don't miss out on our new menu, live sports events, and special Father's Day celebrations. Book your table now and experience the unbeatable pub atmosphere at The Adam & Eve!",Greene King App,Yes,Yes,Yes,Yes,,,,,,,,,canonical_borough_leaderboard_enriched|borough_embedded_map_data_raw|individual_pub_page,6,1,4,1,True,True,True,True,raw_embedded_includes_site_anomaly_borough,2026-07-03T23:10:47+00:00
app_price_001858,Adam & Eve (St James),ESTRELLA,6.9,£6.90,"81 Petty France, SW1H 9EX",51.4995,-0.135676,Westminster,Havering|Hillingdon|Redbridge|Westminster,Westminster,Havering|Hillingdon|Redbridge,Westminster|Havering|Hillingdon|Redbridge,Westminster,198,£6.63,"https://www.pint-prices.com/pub/81%20Petty%20France,%20SW1H%209EX/Adam%20%26%20Eve%20(St%20James)",https://www.pint-prices.com/pub/81%20Petty%20France%2C%20SW1H%209EX/Adam%20%26%20Eve%20%28St%20James%29,https://www.pint-prices.com/borough-results/Westminster|https://www.pint-prices.com/borough-results/Havering|https://www.pint-prices.com/borough-results/Hillingdon|https://www.pint-prices.com/borough-results/Redbridge,Adam & Eve (St James)51.4995,5,🌐 https://www.greeneking.co.uk/pubs/greater-london/adam-and-eve 🍽️ Food available 🍹 Cocktails available ☀️ Beer garden available ⚽ Live sports shown,,https://www.greeneking.co.uk/pubs/greater-london/adam-and-eve,,https://gkbr-p-001.sitecorecontenthub.cloud/api/public/content/08493876bec645bdbe57cc0433d1dba7?v=c69e6935&t=w1540,"Welcome to The Adam & Eve Pub Restaurant in St James! This 18th-century pub with original features and a beer garden in the heart of Westminster is the perfect spot for enjoying real ales, traditional food, and a family-friendly environment. With top-notch amenities including being dog-friendly, family-friendly, showing Sky Sports, and offering a beer garden and WiFi, The Adam & Eve has everything you need for a great time. Join us for the Euros and enjoy a free Peroni Nastro Azzurro when you sign up for our mailing list. Don't miss out on our new menu, live sports events, and special Father's Day celebrations. Book your table now and experience the unbeatable pub atmosphere at The Adam & Eve!",Greene King App,Yes,Yes,Yes,Yes,,,,,,,,,canonical_borough_leaderboard_enriched|borough_embedded_map_data_raw|individual_pub_page,6,1,4,1,True,True,True,True,raw_embedded_includes_site_anomaly_borough,2026-07-03T23:10:47+00:00
app_price_001859,Adam & Eve (St James),GUINNESS,6.35,£6.35,"81 Petty France, SW1H 9EX",51.4995,-0.135676,Westminster,Havering|Hillingdon|Redbridge|Westminster,Westminster,Havering|Hillingdon|Redbridge,Westminster|Havering|Hillingdon|Redbridge,Westminster,103,£6.63,"https://www.pint-prices.com/pub/81%20Petty%20France,%20SW1H%209EX/Adam%20%26%20Eve%20(St%20James)",https://www.pint-prices.com/pub/81%20Petty%20France%2C%20SW1H%209EX/Adam%20%26%20Eve%20%28St%20James%29,https://www.pint-prices.com/borough-results/Westminster|https://www.pint-prices.com/borough-results/Havering|https://www.pint-prices.com/borough-results/Hillingdon|https://www.pint-prices.com/borough-results/Redbridge,Adam & Eve (St James)51.4995,3,🌐 https://www.greeneking.co.uk/pubs/greater-london/adam-and-eve 🍽️ Food available 🍹 Cocktails available ☀️ Beer garden available ⚽ Live sports shown,,https://www.greeneking.co.uk/pubs/greater-london/adam-and-eve,,https://gkbr-p-001.sitecorecontenthub.cloud/api/public/content/08493876bec645bdbe57cc0433d1dba7?v=c69e6935&t=w1540,"Welcome to The Adam & Eve Pub Restaurant in St James! This 18th-century pub with original features and a beer garden in the heart of Westminster is the perfect spot for enjoying real ales, traditional food, and a family-friendly environment. With top-notch amenities including being dog-friendly, family-friendly, showing Sky Sports, and offering a beer garden and WiFi, The Adam & Eve has everything you need for a great time. Join us for the Euros and enjoy a free Peroni Nastro Azzurro when you sign up for our mailing list. Don't miss out on our new menu, live sports events, and special Father's Day celebrations. Book your table now and experience the unbeatable pub atmosphere at The Adam & Eve!",Greene King App,Yes,Yes,Yes,Yes,,,,,,,,,canonical_borough_leaderboard_enriched|borough_embedded_map_data_raw|individual_pub_page,6,1,4,1,True,True,True,True,raw_embedded_includes_site_anomaly_borough,2026-07-03T23:10:47+00:00
app_price_001860,Adam & Eve (St James),MADRI,6.9,£6.90,"81 Petty France, SW1H 9EX",51.4995,-0.135676,Westminster,Havering|Hillingdon|Redbridge|Westminster,Westminster,Havering|Hillingdon|Redbridge,Westminster|Havering|Hillingdon|Redbridge,Westminster,197,£6.63,"https://www.pint-prices.com/pub/81%20Petty%20France,%20SW1H%209EX/Adam%20%26%20Eve%20(St%20James)",https://www.pint-prices.com/pub/81%20Petty%20France%2C%20SW1H%209EX/Adam%20%26%20Eve%20%28St%20James%29,https://www.pint-prices.com/borough-results/Westminster|https://www.pint-prices.com/borough-results/Havering|https://www.pint-prices.com/borough-results/Hillingdon|https://www.pint-prices.com/borough-results/Redbridge,Adam & Eve (St James)51.4995,4,🌐 https://www.greeneking.co.uk/pubs/greater-london/adam-and-eve 🍽️ Food available 🍹 Cocktails available ☀️ Beer garden available ⚽ Live sports shown,,https://www.greeneking.co.uk/pubs/greater-london/adam-and-eve,,https://gkbr-p-001.sitecorecontenthub.cloud/api/public/content/08493876bec645bdbe57cc0433d1dba7?v=c69e6935&t=w1540,"Welcome to The Adam & Eve Pub Restaurant in St James! This 18th-century pub with original features and a beer garden in the heart of Westminster is the perfect spot for enjoying real ales, traditional food, and a family-friendly environment. With top-notch amenities including being dog-friendly, family-friendly, showing Sky Sports, and offering a beer garden and WiFi, The Adam & Eve has everything you need for a great time. Join us for the Euros and enjoy a free Peroni Nastro Azzurro when you sign up for our mailing list. Don't miss out on our new menu, live sports events, and special Father's Day celebrations. Book your table now and experience the unbeatable pub atmosphere at The Adam & Eve!",Greene King App,Yes,Yes,Yes,Yes,,,,,,,,,canonical_borough_leaderboard_enriched|borough_embedded_map_data_raw|individual_pub_page,6,1,4,1,True,True,True,True,raw_embedded_includes_site_anomaly_borough,2026-07-03T23:10:47+00:00
app_price_001861,Adam & Eve (St James),NECK OIL,7.4,£7.40,"81 Petty France, SW1H 9EX",51.4995,-0.135676,Westminster,Havering|Hillingdon|Redbridge|Westminster,Westminster,Havering|Hillingdon|Redbridge,Westminster|Havering|Hillingdon|Redbridge,Westminster,304,£6.63,"https://www.pint-prices.com/pub/81%20Petty%20France,%20SW1H%209EX/Adam%20%26%20Eve%20(St%20James)",https://www.pint-prices.com/pub/81%20Petty%20France%2C%20SW1H%209EX/Adam%20%26%20Eve%20%28St%20James%29,https://www.pint-prices.com/borough-results/Westminster|https://www.pint-prices.com/borough-results/Havering|https://www.pint-prices.com/borough-results/Hillingdon|https://www.pint-prices.com/borough-results/Redbridge,Adam & Eve (St James)51.4995,7,🌐 https://www.greeneking.co.uk/pubs/greater-london/adam-and-eve 🍽️ Food available 🍹 Cocktails available ☀️ Beer garden available ⚽ Live sports shown,,https://www.greeneking.co.uk/pubs/greater-london/adam-and-eve,,https://gkbr-p-001.sitecorecontenthub.cloud/api/public/content/08493876bec645bdbe57cc0433d1dba7?v=c69e6935&t=w1540,"Welcome to The Adam & Eve Pub Restaurant in St James! This 18th-century pub with original features and a beer garden in the heart of Westminster is the perfect spot for enjoying real ales, traditional food, and a family-friendly environment. With top-notch amenities including being dog-friendly, family-friendly, showing Sky Sports, and offering a beer garden and WiFi, The Adam & Eve has everything you need for a great time. Join us for the Euros and enjoy a free Peroni Nastro Azzurro when you sign up for our mailing list. Don't miss out on our new menu, live sports events, and special Father's Day celebrations. Book your table now and experience the unbeatable pub atmosphere at The Adam & Eve!",Greene King App,Yes,Yes,Yes,Yes,,,,,,,,,canonical_borough_leaderboard_enriched|borough_embedded_map_data_raw|individual_pub_page,6,1,4,1,True,True,True,True,raw_embedded_includes_site_anomaly_borough,2026-07-03T23:10:47+00:00
app_price_001862,Adam & Eve (St James),PERONI,7.35,£7.35,"81 Petty France, SW1H 9EX",51.4995,-0.135676,Westminster,Havering|Hillingdon|Redbridge|Westminster,Westminster,Havering|Hillingdon|Redbridge,Westminster|Havering|Hillingdon|Redbridge,Westminster,295,£6.63,"https://www.pint-prices.com/pub/81%20Petty%20France,%20SW1H%209EX/Adam%20%26%20Eve%20(St%20James)",https://www.pint-prices.com/pub/81%20Petty%20France%2C%20SW1H%209EX/Adam%20%26%20Eve%20%28St%20James%29,https://www.pint-prices.com/borough-results/Westminster|https://www.pint-prices.com/borough-results/Havering|https://www.pint-prices.com/borough-results/Hillingdon|https://www.pint-prices.com/borough-results/Redbridge,Adam & Eve (St James)51.4995,6,🌐 https://www.greeneking.co.uk/pubs/greater-london/adam-and-eve 🍽️ Food available 🍹 Cocktails available ☀️ Beer garden available ⚽ Live sports shown,,https://www.greeneking.co.uk/pubs/greater-london/adam-and-eve,,https://gkbr-p-001.sitecorecontenthub.cloud/api/public/content/08493876bec645bdbe57cc0433d1dba7?v=c69e6935&t=w1540,"Welcome to The Adam & Eve Pub Restaurant in St James! This 18th-century pub with original features and a beer garden in the heart of Westminster is the perfect spot for enjoying real ales, traditional food, and a family-friendly environment. With top-notch amenities including being dog-friendly, family-friendly, showing Sky Sports, and offering a beer garden and WiFi, The Adam & Eve has everything you need for a great time. Join us for the Euros and enjoy a free Peroni Nastro Azzurro when you sign up for our mailing list. Don't miss out on our new menu, live sports events, and special Father's Day celebrations. Book your table now and experience the unbeatable pub atmosphere at The Adam & Eve!",Greene King App,Yes,Yes,Yes,Yes,,,,,,,,,canonical_borough_leaderboard_enriched|borough_embedded_map_data_raw|individual_pub_page,6,1,4,1,True,True,True,True,raw_embedded_includes_site_anomaly_borough,2026-07-03T23:10:47+00:00
app_price_001863,Albert (Victoria),AMSTEL,6.15,£6.15,"52 Victoria Street, SW1H 0NP",51.4977,-0.135558,Westminster,Havering|Hillingdon|Redbridge|Westminster,Westminster,Havering|Hillingdon|Redbridge,Westminster|Havering|Hillingdon|Redbridge,Westminster,67,£6.63,"https://www.pint-prices.com/pub/52%20Victoria%20Street,%20SW1H%200NP/Albert%20(Victoria)",https://www.pint-prices.com/pub/52%20Victoria%20Street%2C%20SW1H%200NP/Albert%20%28Victoria%29,https://www.pint-prices.com/borough-results/Westminster|https://www.pint-prices.com/borough-results/Havering|https://www.pint-prices.com/borough-results/Hillingdon|https://www.pint-prices.com/borough-results/Redbridge,Albert (Victoria)51.4977,1,🌐 https://www.greeneking.co.uk/pubs/greater-london/albert 🍽️ Food available 🍹 Cocktails available ⚽ Live sports shown,,https://www.greeneking.co.uk/pubs/greater-london/albert,https://www.greeneking.co.uk/pubs/greater-london/albert/book,https://gkbr-p-001.sitecorecontenthub.cloud/api/public/content/1bd743faf5a847a792ff4f90a97a11c1?v=f6b0ce40&t=w1540,"Located in the heart of Victoria, The Albert is a quintessential friendly British pub with a twist of architectural grandeur. This bustling four-storey pub retains a spacious, accommodating atmosphere, making it a perfect spot for a post-work pint, a family get-together, or a night out with friends. With a rich history dating back to 1862, The Albert survived The Blitz during World War II, preserving its Victorian features like ornate ceilings and hand-etched frosted glass windows. Whether you're a football fan looking for a place to watch live sports, a foodie in search of honest, quality pub food, or a tourist exploring the sights of Westminster, The Albert offers a warm and inviting atmosphere for all. Join us for a drink, indulge in delicious dishes, and experience a genuine slice of English heritage at The Albert in Victoria.",Greene King App,Yes,Yes,,Yes,,,,,,,,,canonical_borough_leaderboard_enriched|borough_embedded_map_data_raw|individual_pub_page,6,1,4,1,True,True,True,True,raw_embedded_includes_site_anomaly_borough,2026-07-03T23:10:47+00:00
app_price_001864,Albert (Victoria),ASAHI,7.25,£7.25,"52 Victoria Street, SW1H 0NP",51.4977,-0.135558,Westminster,Havering|Hillingdon|Redbridge|Westminster,Westminster,Havering|Hillingdon|Redbridge,Westminster|Havering|Hillingdon|Redbridge,Westminster,272,£6.63,"https://www.pint-prices.com/pub/52%20Victoria%20Street,%20SW1H%200NP/Albert%20(Victoria)",https://www.pint-prices.com/pub/52%20Victoria%20Street%2C%20SW1H%200NP/Albert%20%28Victoria%29,https://www.pint-prices.com/borough-results/Westminster|https://www.pint-prices.com/borough-results/Havering|https://www.pint-prices.com/borough-results/Hillingdon|https://www.pint-prices.com/borough-results/Redbridge,Albert (Victoria)51.4977,4,🌐 https://www.greeneking.co.uk/pubs/greater-london/albert 🍽️ Food available 🍹 Cocktails available ⚽ Live sports shown,,https://www.greeneking.co.uk/pubs/greater-london/albert,https://www.greeneking.co.uk/pubs/greater-london/albert/book,https://gkbr-p-001.sitecorecontenthub.cloud/api/public/content/1bd743faf5a847a792ff4f90a97a11c1?v=f6b0ce40&t=w1540,"Located in the heart of Victoria, The Albert is a quintessential friendly British pub with a twist of architectural grandeur. This bustling four-storey pub retains a spacious, accommodating atmosphere, making it a perfect spot for a post-work pint, a family get-together, or a night out with friends. With a rich history dating back to 1862, The Albert survived The Blitz during World War II, preserving its Victorian features like ornate ceilings and hand-etched frosted glass windows. Whether you're a football fan looking for a place to watch live sports, a foodie in search of honest, quality pub food, or a tourist exploring the sights of Westminster, The Albert offers a warm and inviting atmosphere for all. Join us for a drink, indulge in delicious dishes, and experience a genuine slice of English heritage at The Albert in Victoria.",Greene King App,Yes,Yes,,Yes,,,,,,,,,canonical_borough_leaderboard_enriched|borough_embedded_map_data_raw|individual_pub_page,6,1,4,1,True,True,True,True,raw_embedded_includes_site_anomaly_borough,2026-07-03T23:10:47+00:00
app_price_001865,Albert (Victoria),BIRRA MORETTI,7.0,£7.00,"52 Victoria Street, SW1H 0NP",51.4977,-0.135558,Westminster,Havering|Hillingdon|Redbridge|Westminster,Westminster,Havering|Hillingdon|Redbridge,Westminster|Havering|Hillingdon|Redbridge,Westminster,214,£6.63,"https://www.pint-prices.com/pub/52%20Victoria%20Street,%20SW1H%200NP/Albert%20(Victoria)",https://www.pint-prices.com/pub/52%20Victoria%20Street%2C%20SW1H%200NP/Albert%20%28Victoria%29,https://www.pint-prices.com/borough-results/Westminster|https://www.pint-prices.com/borough-results/Havering|https://www.pint-prices.com/borough-results/Hillingdon|https://www.pint-prices.com/borough-results/Redbridge,Albert (Victoria)51.4977,3,🌐 https://www.greeneking.co.uk/pubs/greater-london/albert 🍽️ Food available 🍹 Cocktails available ⚽ Live sports shown,,https://www.greeneking.co.uk/pubs/greater-london/albert,https://www.greeneking.co.uk/pubs/greater-london/albert/book,https://gkbr-p-001.sitecorecontenthub.cloud/api/public/content/1bd743faf5a847a792ff4f90a97a11c1?v=f6b0ce40&t=w1540,"Located in the heart of Victoria, The Albert is a quintessential friendly British pub with a twist of architectural grandeur. This bustling four-storey pub retains a spacious, accommodating atmosphere, making it a perfect spot for a post-work pint, a family get-together, or a night out with friends. With a rich history dating back to 1862, The Albert survived The Blitz during World War II, preserving its Victorian features like ornate ceilings and hand-etched frosted glass windows. Whether you're a football fan looking for a place to watch live sports, a foodie in search of honest, quality pub food, or a tourist exploring the sights of Westminster, The Albert offers a warm and inviting atmosphere for all. Join us for a drink, indulge in delicious dishes, and experience a genuine slice of English heritage at The Albert in Victoria.",Greene King App,Yes,Yes,,Yes,,,,,,,,,canonical_borough_leaderboard_enriched|borough_embedded_map_data_raw|individual_pub_page,6,1,4,1,True,True,True,True,raw_embedded_includes_site_anomaly_borough,2026-07-03T23:10:47+00:00
app_price_001866,Albert (Victoria),GUINNESS,6.65,£6.65,"52 Victoria Street, SW1H 0NP",51.4977,-0.135558,Westminster,Havering|Hillingdon|Redbridge|Westminster,Westminster,Havering|Hillingdon|Redbridge,Westminster|Havering|Hillingdon|Redbridge,Westminster,170,£6.63,"https://www.pint-prices.com/pub/52%20Victoria%20Street,%20SW1H%200NP/Albert%20(Victoria)",https://www.pint-prices.com/pub/52%20Victoria%20Street%2C%20SW1H%200NP/Albert%20%28Victoria%29,https://www.pint-prices.com/borough-results/Westminster|https://www.pint-prices.com/borough-results/Havering|https://www.pint-prices.com/borough-results/Hillingdon|https://www.pint-prices.com/borough-results/Redbridge,Albert (Victoria)51.4977,2,🌐 https://www.greeneking.co.uk/pubs/greater-london/albert 🍽️ Food available 🍹 Cocktails available ⚽ Live sports shown,,https://www.greeneking.co.uk/pubs/greater-london/albert,https://www.greeneking.co.uk/pubs/greater-london/albert/book,https://gkbr-p-001.sitecorecontenthub.cloud/api/public/content/1bd743faf5a847a792ff4f90a97a11c1?v=f6b0ce40&t=w1540,"Located in the heart of Victoria, The Albert is a quintessential friendly British pub with a twist of architectural grandeur. This bustling four-storey pub retains a spacious, accommodating atmosphere, making it a perfect spot for a post-work pint, a family get-together, or a night out with friends. With a rich history dating back to 1862, The Albert survived The Blitz during World War II, preserving its Victorian features like ornate ceilings and hand-etched frosted glass windows. Whether you're a football fan looking for a place to watch live sports, a foodie in search of honest, quality pub food, or a tourist exploring the sights of Westminster, The Albert offers a warm and inviting atmosphere for all. Join us for a drink, indulge in delicious dishes, and experience a genuine slice of English heritage at The Albert in Victoria.",Greene King App,Yes,Yes,,Yes,,,,,,,,,canonical_borough_leaderboard_enriched|borough_embedded_map_data_raw|individual_pub_page,6,1,4,1,True,True,True,True,raw_embedded_includes_site_anomaly_borough,2026-07-03T23:10:47+00:00
