source_dataset,is_canonical_borough_price,is_visible_borough_row,is_raw_embedded_map_row,is_pub_page_row,borough,rank,pub_name,pint_name,price_text,price_gbp,pub_url,borough_url,estimated_average_price_text,scraped_at,pub_key,address,beer_garden,booking_link,cocktails,comment,cool,darts,description,distance,email,food,happy_hour,image_url,karaoke,latitude,live_music,live_sports,locality,longitude,name,phone_number,pool,pub_quiz,website,constructed_pub_url
canonical_borough_leaderboard_enriched,True,True,False,False,Harrow,8,The Moon on the Hill - JD Wetherspoon,CORONA,£3.95,3.95,"https://www.pint-prices.com/pub/373-375%20Station%20Rd,%20Harrow%20HA1%202AW,%20UK/The%20Moon%20on%20the%20Hill%20-%20JD%20Wetherspoon",https://www.pint-prices.com/borough-results/Harrow,£3.31,2026-07-03T23:10:47+00:00,The Moon on the Hill - JD Wetherspoon51.5794,"373-375 Station Rd, Harrow HA1 2AW, UK",Yes,,Yes,Spoons,,,"The Moon on the Hill - JD Wetherspoon is a popular pub located at 373-375 Station Rd, Harrow, London. Known for its great food, cocktails, and beer garden, this pub is a perfect spot to enjoy live sports and relax with friends. With a history dating back to 1991, The Moon on the Hill offers a welcoming atmosphere and a range of facilities including live news broadcasts, outdoor seating, and WiFi. Whether you're looking to watch the game or unwind after work, this Wetherspoon pub is a fantastic choice in Harrow.",1.1567574271391767,,Yes,,https://images.app.goo.gl/e1mBW35KePCHhfB79,,51.5794,,Yes,,-0.3342,The Moon on the Hill - JD Wetherspoon,020 8863 3670,,,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-moon-on-the-hill-harrow,https://www.pint-prices.com/pub/373-375%20Station%20Rd%2C%20Harrow%20HA1%202AW%2C%20UK/The%20Moon%20on%20the%20Hill%20-%20JD%20Wetherspoon
canonical_borough_leaderboard_enriched,True,True,False,False,Harrow,9,The Moon on the Hill - JD Wetherspoon,SAN MIGUEL,£3.95,3.95,"https://www.pint-prices.com/pub/373-375%20Station%20Rd,%20Harrow%20HA1%202AW,%20UK/The%20Moon%20on%20the%20Hill%20-%20JD%20Wetherspoon",https://www.pint-prices.com/borough-results/Harrow,£3.31,2026-07-03T23:10:47+00:00,The Moon on the Hill - JD Wetherspoon51.5794,"373-375 Station Rd, Harrow HA1 2AW, UK",Yes,,Yes,Spoons,,,"The Moon on the Hill - JD Wetherspoon is a popular pub located at 373-375 Station Rd, Harrow, London. Known for its great food, cocktails, and beer garden, this pub is a perfect spot to enjoy live sports and relax with friends. With a history dating back to 1991, The Moon on the Hill offers a welcoming atmosphere and a range of facilities including live news broadcasts, outdoor seating, and WiFi. Whether you're looking to watch the game or unwind after work, this Wetherspoon pub is a fantastic choice in Harrow.",1.1567574271391767,,Yes,,https://images.app.goo.gl/e1mBW35KePCHhfB79,,51.5794,,Yes,,-0.3342,The Moon on the Hill - JD Wetherspoon,020 8863 3670,,,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-moon-on-the-hill-harrow,https://www.pint-prices.com/pub/373-375%20Station%20Rd%2C%20Harrow%20HA1%202AW%2C%20UK/The%20Moon%20on%20the%20Hill%20-%20JD%20Wetherspoon
canonical_borough_leaderboard_enriched,True,True,False,False,Harrow,10,The Moon on the Hill - JD Wetherspoon,LEFFE BLONDE,£4.28,4.28,"https://www.pint-prices.com/pub/373-375%20Station%20Rd,%20Harrow%20HA1%202AW,%20UK/The%20Moon%20on%20the%20Hill%20-%20JD%20Wetherspoon",https://www.pint-prices.com/borough-results/Harrow,£3.31,2026-07-03T23:10:47+00:00,The Moon on the Hill - JD Wetherspoon51.5794,"373-375 Station Rd, Harrow HA1 2AW, UK",Yes,,Yes,Spoons,,,"The Moon on the Hill - JD Wetherspoon is a popular pub located at 373-375 Station Rd, Harrow, London. Known for its great food, cocktails, and beer garden, this pub is a perfect spot to enjoy live sports and relax with friends. With a history dating back to 1991, The Moon on the Hill offers a welcoming atmosphere and a range of facilities including live news broadcasts, outdoor seating, and WiFi. Whether you're looking to watch the game or unwind after work, this Wetherspoon pub is a fantastic choice in Harrow.",1.1567574271391767,,Yes,,https://images.app.goo.gl/e1mBW35KePCHhfB79,,51.5794,,Yes,,-0.3342,The Moon on the Hill - JD Wetherspoon,020 8863 3670,,,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-moon-on-the-hill-harrow,https://www.pint-prices.com/pub/373-375%20Station%20Rd%2C%20Harrow%20HA1%202AW%2C%20UK/The%20Moon%20on%20the%20Hill%20-%20JD%20Wetherspoon
canonical_borough_leaderboard_enriched,True,True,False,False,Hounslow,1,The Moon Under Water - JD Wetherspoon,BUD LIGHT,£2.43,2.43,"https://www.pint-prices.com/pub/84-86%20Staines%20Rd,%20Hounslow%20TW3%203LF,%20UK/The%20Moon%20Under%20Water%20-%20JD%20Wetherspoon",https://www.pint-prices.com/borough-results/Hounslow,£3.52,2026-07-03T23:10:47+00:00,The Moon Under Water - JD Wetherspoon51.467,"84-86 Staines Rd, Hounslow TW3 3LF, UK",Yes,,Yes,Spoons,,,"The Moon Under Water - JD Wetherspoon in Hounslow is a classic ""Spoons"" pub offering food, cocktails, and a beer garden. You can enjoy live sports and a variety of amenities such as TV screens, WiFi, and a licensed outdoor area. This historic pub, originally two shops built in the early 1900s, now provides a welcoming atmosphere for locals and visitors alike. With its ideal location and range of facilities, The Moon Under Water is the perfect spot to relax and unwind in London.",0.8502313490751842,,Yes,,https://images.app.goo.gl/6ZVdr6vxjccu1CJP6,,51.467,,Yes,,-0.369349,The Moon Under Water - JD Wetherspoon,020 8572 7506,,,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-moon-under-water-hounslow,https://www.pint-prices.com/pub/84-86%20Staines%20Rd%2C%20Hounslow%20TW3%203LF%2C%20UK/The%20Moon%20Under%20Water%20-%20JD%20Wetherspoon
canonical_borough_leaderboard_enriched,True,True,False,False,Hounslow,2,The Moon Under Water - JD Wetherspoon,CARLSBERG PILSNER,£2.66,2.66,"https://www.pint-prices.com/pub/84-86%20Staines%20Rd,%20Hounslow%20TW3%203LF,%20UK/The%20Moon%20Under%20Water%20-%20JD%20Wetherspoon",https://www.pint-prices.com/borough-results/Hounslow,£3.52,2026-07-03T23:10:47+00:00,The Moon Under Water - JD Wetherspoon51.467,"84-86 Staines Rd, Hounslow TW3 3LF, UK",Yes,,Yes,Spoons,,,"The Moon Under Water - JD Wetherspoon in Hounslow is a classic ""Spoons"" pub offering food, cocktails, and a beer garden. You can enjoy live sports and a variety of amenities such as TV screens, WiFi, and a licensed outdoor area. This historic pub, originally two shops built in the early 1900s, now provides a welcoming atmosphere for locals and visitors alike. With its ideal location and range of facilities, The Moon Under Water is the perfect spot to relax and unwind in London.",0.8502313490751842,,Yes,,https://images.app.goo.gl/6ZVdr6vxjccu1CJP6,,51.467,,Yes,,-0.369349,The Moon Under Water - JD Wetherspoon,020 8572 7506,,,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-moon-under-water-hounslow,https://www.pint-prices.com/pub/84-86%20Staines%20Rd%2C%20Hounslow%20TW3%203LF%2C%20UK/The%20Moon%20Under%20Water%20-%20JD%20Wetherspoon
canonical_borough_leaderboard_enriched,True,True,False,False,Hounslow,3,The Moon Under Water - JD Wetherspoon,GUINNESS,£3.32,3.32,"https://www.pint-prices.com/pub/84-86%20Staines%20Rd,%20Hounslow%20TW3%203LF,%20UK/The%20Moon%20Under%20Water%20-%20JD%20Wetherspoon",https://www.pint-prices.com/borough-results/Hounslow,£3.52,2026-07-03T23:10:47+00:00,The Moon Under Water - JD Wetherspoon51.467,"84-86 Staines Rd, Hounslow TW3 3LF, UK",Yes,,Yes,Spoons,,,"The Moon Under Water - JD Wetherspoon in Hounslow is a classic ""Spoons"" pub offering food, cocktails, and a beer garden. You can enjoy live sports and a variety of amenities such as TV screens, WiFi, and a licensed outdoor area. This historic pub, originally two shops built in the early 1900s, now provides a welcoming atmosphere for locals and visitors alike. With its ideal location and range of facilities, The Moon Under Water is the perfect spot to relax and unwind in London.",0.8502313490751842,,Yes,,https://images.app.goo.gl/6ZVdr6vxjccu1CJP6,,51.467,,Yes,,-0.369349,The Moon Under Water - JD Wetherspoon,020 8572 7506,,,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-moon-under-water-hounslow,https://www.pint-prices.com/pub/84-86%20Staines%20Rd%2C%20Hounslow%20TW3%203LF%2C%20UK/The%20Moon%20Under%20Water%20-%20JD%20Wetherspoon
canonical_borough_leaderboard_enriched,True,True,False,False,Hounslow,4,The Moon Under Water - JD Wetherspoon,CARLING,£3.54,3.54,"https://www.pint-prices.com/pub/84-86%20Staines%20Rd,%20Hounslow%20TW3%203LF,%20UK/The%20Moon%20Under%20Water%20-%20JD%20Wetherspoon",https://www.pint-prices.com/borough-results/Hounslow,£3.52,2026-07-03T23:10:47+00:00,The Moon Under Water - JD Wetherspoon51.467,"84-86 Staines Rd, Hounslow TW3 3LF, UK",Yes,,Yes,Spoons,,,"The Moon Under Water - JD Wetherspoon in Hounslow is a classic ""Spoons"" pub offering food, cocktails, and a beer garden. You can enjoy live sports and a variety of amenities such as TV screens, WiFi, and a licensed outdoor area. This historic pub, originally two shops built in the early 1900s, now provides a welcoming atmosphere for locals and visitors alike. With its ideal location and range of facilities, The Moon Under Water is the perfect spot to relax and unwind in London.",0.8502313490751842,,Yes,,https://images.app.goo.gl/6ZVdr6vxjccu1CJP6,,51.467,,Yes,,-0.369349,The Moon Under Water - JD Wetherspoon,020 8572 7506,,,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-moon-under-water-hounslow,https://www.pint-prices.com/pub/84-86%20Staines%20Rd%2C%20Hounslow%20TW3%203LF%2C%20UK/The%20Moon%20Under%20Water%20-%20JD%20Wetherspoon
canonical_borough_leaderboard_enriched,True,True,False,False,Hounslow,5,The Moon Under Water - JD Wetherspoon,COORS,£3.54,3.54,"https://www.pint-prices.com/pub/84-86%20Staines%20Rd,%20Hounslow%20TW3%203LF,%20UK/The%20Moon%20Under%20Water%20-%20JD%20Wetherspoon",https://www.pint-prices.com/borough-results/Hounslow,£3.52,2026-07-03T23:10:47+00:00,The Moon Under Water - JD Wetherspoon51.467,"84-86 Staines Rd, Hounslow TW3 3LF, UK",Yes,,Yes,Spoons,,,"The Moon Under Water - JD Wetherspoon in Hounslow is a classic ""Spoons"" pub offering food, cocktails, and a beer garden. You can enjoy live sports and a variety of amenities such as TV screens, WiFi, and a licensed outdoor area. This historic pub, originally two shops built in the early 1900s, now provides a welcoming atmosphere for locals and visitors alike. With its ideal location and range of facilities, The Moon Under Water is the perfect spot to relax and unwind in London.",0.8502313490751842,,Yes,,https://images.app.goo.gl/6ZVdr6vxjccu1CJP6,,51.467,,Yes,,-0.369349,The Moon Under Water - JD Wetherspoon,020 8572 7506,,,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-moon-under-water-hounslow,https://www.pint-prices.com/pub/84-86%20Staines%20Rd%2C%20Hounslow%20TW3%203LF%2C%20UK/The%20Moon%20Under%20Water%20-%20JD%20Wetherspoon
canonical_borough_leaderboard_enriched,True,True,False,False,Hounslow,6,The Moon Under Water - JD Wetherspoon,BUDWEISER,£3.73,3.73,"https://www.pint-prices.com/pub/84-86%20Staines%20Rd,%20Hounslow%20TW3%203LF,%20UK/The%20Moon%20Under%20Water%20-%20JD%20Wetherspoon",https://www.pint-prices.com/borough-results/Hounslow,£3.52,2026-07-03T23:10:47+00:00,The Moon Under Water - JD Wetherspoon51.467,"84-86 Staines Rd, Hounslow TW3 3LF, UK",Yes,,Yes,Spoons,,,"The Moon Under Water - JD Wetherspoon in Hounslow is a classic ""Spoons"" pub offering food, cocktails, and a beer garden. You can enjoy live sports and a variety of amenities such as TV screens, WiFi, and a licensed outdoor area. This historic pub, originally two shops built in the early 1900s, now provides a welcoming atmosphere for locals and visitors alike. With its ideal location and range of facilities, The Moon Under Water is the perfect spot to relax and unwind in London.",0.8502313490751842,,Yes,,https://images.app.goo.gl/6ZVdr6vxjccu1CJP6,,51.467,,Yes,,-0.369349,The Moon Under Water - JD Wetherspoon,020 8572 7506,,,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-moon-under-water-hounslow,https://www.pint-prices.com/pub/84-86%20Staines%20Rd%2C%20Hounslow%20TW3%203LF%2C%20UK/The%20Moon%20Under%20Water%20-%20JD%20Wetherspoon
canonical_borough_leaderboard_enriched,True,True,False,False,Hounslow,7,The Moon Under Water - JD Wetherspoon,STELLA ARTOIS,£3.84,3.84,"https://www.pint-prices.com/pub/84-86%20Staines%20Rd,%20Hounslow%20TW3%203LF,%20UK/The%20Moon%20Under%20Water%20-%20JD%20Wetherspoon",https://www.pint-prices.com/borough-results/Hounslow,£3.52,2026-07-03T23:10:47+00:00,The Moon Under Water - JD Wetherspoon51.467,"84-86 Staines Rd, Hounslow TW3 3LF, UK",Yes,,Yes,Spoons,,,"The Moon Under Water - JD Wetherspoon in Hounslow is a classic ""Spoons"" pub offering food, cocktails, and a beer garden. You can enjoy live sports and a variety of amenities such as TV screens, WiFi, and a licensed outdoor area. This historic pub, originally two shops built in the early 1900s, now provides a welcoming atmosphere for locals and visitors alike. With its ideal location and range of facilities, The Moon Under Water is the perfect spot to relax and unwind in London.",0.8502313490751842,,Yes,,https://images.app.goo.gl/6ZVdr6vxjccu1CJP6,,51.467,,Yes,,-0.369349,The Moon Under Water - JD Wetherspoon,020 8572 7506,,,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-moon-under-water-hounslow,https://www.pint-prices.com/pub/84-86%20Staines%20Rd%2C%20Hounslow%20TW3%203LF%2C%20UK/The%20Moon%20Under%20Water%20-%20JD%20Wetherspoon
canonical_borough_leaderboard_enriched,True,True,False,False,Hounslow,8,The Moon Under Water - JD Wetherspoon,CORONA,£3.95,3.95,"https://www.pint-prices.com/pub/84-86%20Staines%20Rd,%20Hounslow%20TW3%203LF,%20UK/The%20Moon%20Under%20Water%20-%20JD%20Wetherspoon",https://www.pint-prices.com/borough-results/Hounslow,£3.52,2026-07-03T23:10:47+00:00,The Moon Under Water - JD Wetherspoon51.467,"84-86 Staines Rd, Hounslow TW3 3LF, UK",Yes,,Yes,Spoons,,,"The Moon Under Water - JD Wetherspoon in Hounslow is a classic ""Spoons"" pub offering food, cocktails, and a beer garden. You can enjoy live sports and a variety of amenities such as TV screens, WiFi, and a licensed outdoor area. This historic pub, originally two shops built in the early 1900s, now provides a welcoming atmosphere for locals and visitors alike. With its ideal location and range of facilities, The Moon Under Water is the perfect spot to relax and unwind in London.",0.8502313490751842,,Yes,,https://images.app.goo.gl/6ZVdr6vxjccu1CJP6,,51.467,,Yes,,-0.369349,The Moon Under Water - JD Wetherspoon,020 8572 7506,,,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-moon-under-water-hounslow,https://www.pint-prices.com/pub/84-86%20Staines%20Rd%2C%20Hounslow%20TW3%203LF%2C%20UK/The%20Moon%20Under%20Water%20-%20JD%20Wetherspoon
canonical_borough_leaderboard_enriched,True,True,False,False,Hounslow,9,The Moon Under Water - JD Wetherspoon,SAN MIGUEL,£3.95,3.95,"https://www.pint-prices.com/pub/84-86%20Staines%20Rd,%20Hounslow%20TW3%203LF,%20UK/The%20Moon%20Under%20Water%20-%20JD%20Wetherspoon",https://www.pint-prices.com/borough-results/Hounslow,£3.52,2026-07-03T23:10:47+00:00,The Moon Under Water - JD Wetherspoon51.467,"84-86 Staines Rd, Hounslow TW3 3LF, UK",Yes,,Yes,Spoons,,,"The Moon Under Water - JD Wetherspoon in Hounslow is a classic ""Spoons"" pub offering food, cocktails, and a beer garden. You can enjoy live sports and a variety of amenities such as TV screens, WiFi, and a licensed outdoor area. This historic pub, originally two shops built in the early 1900s, now provides a welcoming atmosphere for locals and visitors alike. With its ideal location and range of facilities, The Moon Under Water is the perfect spot to relax and unwind in London.",0.8502313490751842,,Yes,,https://images.app.goo.gl/6ZVdr6vxjccu1CJP6,,51.467,,Yes,,-0.369349,The Moon Under Water - JD Wetherspoon,020 8572 7506,,,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-moon-under-water-hounslow,https://www.pint-prices.com/pub/84-86%20Staines%20Rd%2C%20Hounslow%20TW3%203LF%2C%20UK/The%20Moon%20Under%20Water%20-%20JD%20Wetherspoon
canonical_borough_leaderboard_enriched,True,True,False,False,Hounslow,10,The Moon Under Water - JD Wetherspoon,LEFFE BLONDE,£4.28,4.28,"https://www.pint-prices.com/pub/84-86%20Staines%20Rd,%20Hounslow%20TW3%203LF,%20UK/The%20Moon%20Under%20Water%20-%20JD%20Wetherspoon",https://www.pint-prices.com/borough-results/Hounslow,£3.52,2026-07-03T23:10:47+00:00,The Moon Under Water - JD Wetherspoon51.467,"84-86 Staines Rd, Hounslow TW3 3LF, UK",Yes,,Yes,Spoons,,,"The Moon Under Water - JD Wetherspoon in Hounslow is a classic ""Spoons"" pub offering food, cocktails, and a beer garden. You can enjoy live sports and a variety of amenities such as TV screens, WiFi, and a licensed outdoor area. This historic pub, originally two shops built in the early 1900s, now provides a welcoming atmosphere for locals and visitors alike. With its ideal location and range of facilities, The Moon Under Water is the perfect spot to relax and unwind in London.",0.8502313490751842,,Yes,,https://images.app.goo.gl/6ZVdr6vxjccu1CJP6,,51.467,,Yes,,-0.369349,The Moon Under Water - JD Wetherspoon,020 8572 7506,,,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-moon-under-water-hounslow,https://www.pint-prices.com/pub/84-86%20Staines%20Rd%2C%20Hounslow%20TW3%203LF%2C%20UK/The%20Moon%20Under%20Water%20-%20JD%20Wetherspoon
canonical_borough_leaderboard_enriched,True,True,False,False,Islington,1,The Masque Haunt,BUD LIGHT,£2.49,2.49,"https://www.pint-prices.com/pub/168-172%20Old%20Street,%20,%20Old%20Street,%20England/The%20Masque%20Haunt",https://www.pint-prices.com/borough-results/Islington,£5.86,2026-07-03T23:10:47+00:00,The Masque Haunt51.5252,"168-172 Old Street, , Old Street, England",,,,MULTI_ADDED_PINT,,,,1.9911422608245608,,,,,,51.5252,,,,-0.090642,The Masque Haunt,,,,,https://www.pint-prices.com/pub/168-172%20Old%20Street%2C%20%2C%20Old%20Street%2C%20England/The%20Masque%20Haunt
canonical_borough_leaderboard_enriched,True,True,False,False,Islington,2,The White Swan - JD Wetherspoon,BUD LIGHT,£2.66,2.66,"https://www.pint-prices.com/pub/255-256%20Upper%20St,%20London%20N1%201RY,%20UK/The%20White%20Swan%20-%20JD%20Wetherspoon",https://www.pint-prices.com/borough-results/Islington,£5.86,2026-07-03T23:10:47+00:00,The White Swan - JD Wetherspoon51.5457,"255-256 Upper St, London N1 1RY, UK",,,Yes,Spoons,,,"Located in Islington, London, The White Swan - JD Wetherspoon is a popular spot known for its great food, cocktails, and live sports. With a welcoming atmosphere and a range of facilities including live news broadcasts, outdoor seating, and WiFi, this pub is perfect for a casual hangout or watching the game with friends. Whether you're looking to enjoy a meal, grab a drink, or catch up on the latest sports action, The White Swan has you covered.",0.4635271497919915,,Yes,,https://images.app.goo.gl/PeEwA54D74haGpa97,,51.5457,,Yes,,-0.103411,The White Swan - JD Wetherspoon,020 7288 9050,,,https://api.jdwetherspoon.com/pubs/all-pubs/england/london/the-white-swan-islington,https://www.pint-prices.com/pub/255-256%20Upper%20St%2C%20London%20N1%201RY%2C%20UK/The%20White%20Swan%20-%20JD%20Wetherspoon
canonical_borough_leaderboard_enriched,True,True,False,False,Islington,3,The Coronet,CARLSBERG,£2.66,2.66,"https://www.pint-prices.com/pub/338-346%20Holloway%20Rd,%20London%20N7%206PA/The%20Coronet",https://www.pint-prices.com/borough-results/Islington,£5.86,2026-07-03T23:10:47+00:00,The Coronet51.5556,"338-346 Holloway Rd, London N7 6PA",,,,London Pub Map Guy,,,,1.817756414689696,,,,,,51.5556,,,,-0.115773,The Coronet,,,,,https://www.pint-prices.com/pub/338-346%20Holloway%20Rd%2C%20London%20N7%206PA/The%20Coronet
canonical_borough_leaderboard_enriched,True,True,False,False,Islington,4,The White Swan,CARLSBERG,£3.33,3.33,"https://www.pint-prices.com/pub/255-256%20Upper%20St,%20London%20N1%201RY/The%20White%20Swan",https://www.pint-prices.com/borough-results/Islington,£5.86,2026-07-03T23:10:47+00:00,The White Swan51.5457,"255-256 Upper St, London N1 1RY",,,,London Pub Map Guy,,,,0.4635271497919915,,,,,,51.5457,,,,-0.103411,The White Swan,,,,,https://www.pint-prices.com/pub/255-256%20Upper%20St%2C%20London%20N1%201RY/The%20White%20Swan
canonical_borough_leaderboard_enriched,True,True,False,False,Islington,5,The White Swan - JD Wetherspoon,CARLSBERG PILSNER,£3.45,3.45,"https://www.pint-prices.com/pub/255-256%20Upper%20St,%20London%20N1%201RY,%20UK/The%20White%20Swan%20-%20JD%20Wetherspoon",https://www.pint-prices.com/borough-results/Islington,£5.86,2026-07-03T23:10:47+00:00,The White Swan - JD Wetherspoon51.5457,"255-256 Upper St, London N1 1RY, UK",,,Yes,Spoons,,,"Located in Islington, London, The White Swan - JD Wetherspoon is a popular spot known for its great food, cocktails, and live sports. With a welcoming atmosphere and a range of facilities including live news broadcasts, outdoor seating, and WiFi, this pub is perfect for a casual hangout or watching the game with friends. Whether you're looking to enjoy a meal, grab a drink, or catch up on the latest sports action, The White Swan has you covered.",0.4635271497919915,,Yes,,https://images.app.goo.gl/PeEwA54D74haGpa97,,51.5457,,Yes,,-0.103411,The White Swan - JD Wetherspoon,020 7288 9050,,,https://api.jdwetherspoon.com/pubs/all-pubs/england/london/the-white-swan-islington,https://www.pint-prices.com/pub/255-256%20Upper%20St%2C%20London%20N1%201RY%2C%20UK/The%20White%20Swan%20-%20JD%20Wetherspoon
canonical_borough_leaderboard_enriched,True,True,False,False,Islington,6,The White Swan - JD Wetherspoon,CORONA,£3.84,3.84,"https://www.pint-prices.com/pub/255-256%20Upper%20St,%20London%20N1%201RY,%20UK/The%20White%20Swan%20-%20JD%20Wetherspoon",https://www.pint-prices.com/borough-results/Islington,£5.86,2026-07-03T23:10:47+00:00,The White Swan - JD Wetherspoon51.5457,"255-256 Upper St, London N1 1RY, UK",,,Yes,Spoons,,,"Located in Islington, London, The White Swan - JD Wetherspoon is a popular spot known for its great food, cocktails, and live sports. With a welcoming atmosphere and a range of facilities including live news broadcasts, outdoor seating, and WiFi, this pub is perfect for a casual hangout or watching the game with friends. Whether you're looking to enjoy a meal, grab a drink, or catch up on the latest sports action, The White Swan has you covered.",0.4635271497919915,,Yes,,https://images.app.goo.gl/PeEwA54D74haGpa97,,51.5457,,Yes,,-0.103411,The White Swan - JD Wetherspoon,020 7288 9050,,,https://api.jdwetherspoon.com/pubs/all-pubs/england/london/the-white-swan-islington,https://www.pint-prices.com/pub/255-256%20Upper%20St%2C%20London%20N1%201RY%2C%20UK/The%20White%20Swan%20-%20JD%20Wetherspoon
canonical_borough_leaderboard_enriched,True,True,False,False,Islington,7,The Masque Haunt,STRONGBOW DARK FRUIT,£3.97,3.97,"https://www.pint-prices.com/pub/168-172%20Old%20Street,%20,%20Old%20Street,%20England/The%20Masque%20Haunt",https://www.pint-prices.com/borough-results/Islington,£5.86,2026-07-03T23:10:47+00:00,The Masque Haunt51.5252,"168-172 Old Street, , Old Street, England",,,,MULTI_ADDED_PINT,,,,1.9911422608245608,,,,,,51.5252,,,,-0.090642,The Masque Haunt,,,,,https://www.pint-prices.com/pub/168-172%20Old%20Street%2C%20%2C%20Old%20Street%2C%20England/The%20Masque%20Haunt
canonical_borough_leaderboard_enriched,True,True,False,False,Islington,8,The Masque Haunt,CARLING,£3.99,3.99,"https://www.pint-prices.com/pub/168-172%20Old%20Street,%20,%20Old%20Street,%20England/The%20Masque%20Haunt",https://www.pint-prices.com/borough-results/Islington,£5.86,2026-07-03T23:10:47+00:00,The Masque Haunt51.5252,"168-172 Old Street, , Old Street, England",,,,MULTI_ADDED_PINT,,,,1.9911422608245608,,,,,,51.5252,,,,-0.090642,The Masque Haunt,,,,,https://www.pint-prices.com/pub/168-172%20Old%20Street%2C%20%2C%20Old%20Street%2C%20England/The%20Masque%20Haunt
canonical_borough_leaderboard_enriched,True,True,False,False,Islington,9,The Marian Anderson,GUINESS,£4.00,4.0,"https://www.pint-prices.com/pub/28-32%20Bowling%20Green%20Ln,%20London%20EC1R%200BJ/The%20Marian%20Anderson",https://www.pint-prices.com/borough-results/Islington,£5.86,2026-07-03T23:10:47+00:00,The Marian Anderson51.5243,"28-32 Bowling Green Ln, London EC1R 0BJ",,,,AUTO_ADDED_PINT,,,,1.9676412587978052,,,,,,51.5243,,,,-0.10818,The Marian Anderson,,,,,https://www.pint-prices.com/pub/28-32%20Bowling%20Green%20Ln%2C%20London%20EC1R%200BJ/The%20Marian%20Anderson
canonical_borough_leaderboard_enriched,True,True,False,False,Islington,10,The Marian Anderson,PRAVHA,£4.00,4.0,"https://www.pint-prices.com/pub/28-32%20Bowling%20Green%20Ln,%20London%20EC1R%200BJ/The%20Marian%20Anderson",https://www.pint-prices.com/borough-results/Islington,£5.86,2026-07-03T23:10:47+00:00,The Marian Anderson51.5243,"28-32 Bowling Green Ln, London EC1R 0BJ",,,,AUTO_ADDED_PINT,,,,1.9676412587978052,,,,,,51.5243,,,,-0.10818,The Marian Anderson,,,,,https://www.pint-prices.com/pub/28-32%20Bowling%20Green%20Ln%2C%20London%20EC1R%200BJ/The%20Marian%20Anderson
canonical_borough_leaderboard_enriched,True,True,False,False,Islington,11,The White Swan - JD Wetherspoon,CARLING,£4.07,4.07,"https://www.pint-prices.com/pub/255-256%20Upper%20St,%20London%20N1%201RY,%20UK/The%20White%20Swan%20-%20JD%20Wetherspoon",https://www.pint-prices.com/borough-results/Islington,£5.86,2026-07-03T23:10:47+00:00,The White Swan - JD Wetherspoon51.5457,"255-256 Upper St, London N1 1RY, UK",,,Yes,Spoons,,,"Located in Islington, London, The White Swan - JD Wetherspoon is a popular spot known for its great food, cocktails, and live sports. With a welcoming atmosphere and a range of facilities including live news broadcasts, outdoor seating, and WiFi, this pub is perfect for a casual hangout or watching the game with friends. Whether you're looking to enjoy a meal, grab a drink, or catch up on the latest sports action, The White Swan has you covered.",0.4635271497919915,,Yes,,https://images.app.goo.gl/PeEwA54D74haGpa97,,51.5457,,Yes,,-0.103411,The White Swan - JD Wetherspoon,020 7288 9050,,,https://api.jdwetherspoon.com/pubs/all-pubs/england/london/the-white-swan-islington,https://www.pint-prices.com/pub/255-256%20Upper%20St%2C%20London%20N1%201RY%2C%20UK/The%20White%20Swan%20-%20JD%20Wetherspoon
canonical_borough_leaderboard_enriched,True,True,False,False,Islington,12,The White Swan - JD Wetherspoon,COORS,£4.07,4.07,"https://www.pint-prices.com/pub/255-256%20Upper%20St,%20London%20N1%201RY,%20UK/The%20White%20Swan%20-%20JD%20Wetherspoon",https://www.pint-prices.com/borough-results/Islington,£5.86,2026-07-03T23:10:47+00:00,The White Swan - JD Wetherspoon51.5457,"255-256 Upper St, London N1 1RY, UK",,,Yes,Spoons,,,"Located in Islington, London, The White Swan - JD Wetherspoon is a popular spot known for its great food, cocktails, and live sports. With a welcoming atmosphere and a range of facilities including live news broadcasts, outdoor seating, and WiFi, this pub is perfect for a casual hangout or watching the game with friends. Whether you're looking to enjoy a meal, grab a drink, or catch up on the latest sports action, The White Swan has you covered.",0.4635271497919915,,Yes,,https://images.app.goo.gl/PeEwA54D74haGpa97,,51.5457,,Yes,,-0.103411,The White Swan - JD Wetherspoon,020 7288 9050,,,https://api.jdwetherspoon.com/pubs/all-pubs/england/london/the-white-swan-islington,https://www.pint-prices.com/pub/255-256%20Upper%20St%2C%20London%20N1%201RY%2C%20UK/The%20White%20Swan%20-%20JD%20Wetherspoon
