borough,pub_key,pub_name,pint_name,price_text,price_gbp,pint_position_for_pub,constructed_pub_url,borough_url,scraped_at,address,beer_garden,booking_link,cocktails,comment,cool,darts,description,distance,email,food,happy_hour,image_url,karaoke,latitude,live_music,live_sports,locality,longitude,name,phone_number,pool,pub_quiz,website
Hillingdon,Old Fields (Southfields)51.4446,Old Fields (Southfields),Amstel,6.10,6.1,1,https://www.pint-prices.com/pub/20%20Replingham%20Road%2C%20SW18%205LS/Old%20Fields%20%28Southfields%29,https://www.pint-prices.com/borough-results/Hillingdon,2026-07-03T23:10:47+00:00,"20 Replingham Road, SW18 5LS",Yes,https://www.greeneking.co.uk/pubs/greater-london/old-fields/book,Yes,Greene King App,,,"Located on Southfield High Street just a minute's walk from the Underground station and close to the Wimbledon Lawn Tennis Club, The Old Fields in Southfields offers a friendly and lively atmosphere, making it a great place to meet up with friends. This pub features top-notch amenities including disabled facilities, a beer garden, and live sports screenings. Whether you're looking to enjoy delicious food, cocktails, or relax in the beer garden, The Old Fields has something for everyone. Join them for a memorable experience during the Euros or grab a table to watch live sports with your mates. Don't miss out on their new menu and exciting drinks selection. Visit The Old Fields for a fantastic pub experience in Southfields.",,,Yes,,https://images.app.goo.gl/LwCB3kehVdnMBBuR9,,51.4446,,Yes,,-0.205128,Old Fields (Southfields),,,,https://www.greeneking.co.uk/pubs/greater-london/old-fields
Hillingdon,Old Fields (Southfields)51.4446,Old Fields (Southfields),Guinness,6.30,6.3,2,https://www.pint-prices.com/pub/20%20Replingham%20Road%2C%20SW18%205LS/Old%20Fields%20%28Southfields%29,https://www.pint-prices.com/borough-results/Hillingdon,2026-07-03T23:10:47+00:00,"20 Replingham Road, SW18 5LS",Yes,https://www.greeneking.co.uk/pubs/greater-london/old-fields/book,Yes,Greene King App,,,"Located on Southfield High Street just a minute's walk from the Underground station and close to the Wimbledon Lawn Tennis Club, The Old Fields in Southfields offers a friendly and lively atmosphere, making it a great place to meet up with friends. This pub features top-notch amenities including disabled facilities, a beer garden, and live sports screenings. Whether you're looking to enjoy delicious food, cocktails, or relax in the beer garden, The Old Fields has something for everyone. Join them for a memorable experience during the Euros or grab a table to watch live sports with your mates. Don't miss out on their new menu and exciting drinks selection. Visit The Old Fields for a fantastic pub experience in Southfields.",,,Yes,,https://images.app.goo.gl/LwCB3kehVdnMBBuR9,,51.4446,,Yes,,-0.205128,Old Fields (Southfields),,,,https://www.greeneking.co.uk/pubs/greater-london/old-fields
Hillingdon,Old Fields (Southfields)51.4446,Old Fields (Southfields),Birra Moretti,6.90,6.9,3,https://www.pint-prices.com/pub/20%20Replingham%20Road%2C%20SW18%205LS/Old%20Fields%20%28Southfields%29,https://www.pint-prices.com/borough-results/Hillingdon,2026-07-03T23:10:47+00:00,"20 Replingham Road, SW18 5LS",Yes,https://www.greeneking.co.uk/pubs/greater-london/old-fields/book,Yes,Greene King App,,,"Located on Southfield High Street just a minute's walk from the Underground station and close to the Wimbledon Lawn Tennis Club, The Old Fields in Southfields offers a friendly and lively atmosphere, making it a great place to meet up with friends. This pub features top-notch amenities including disabled facilities, a beer garden, and live sports screenings. Whether you're looking to enjoy delicious food, cocktails, or relax in the beer garden, The Old Fields has something for everyone. Join them for a memorable experience during the Euros or grab a table to watch live sports with your mates. Don't miss out on their new menu and exciting drinks selection. Visit The Old Fields for a fantastic pub experience in Southfields.",,,Yes,,https://images.app.goo.gl/LwCB3kehVdnMBBuR9,,51.4446,,Yes,,-0.205128,Old Fields (Southfields),,,,https://www.greeneking.co.uk/pubs/greater-london/old-fields
Hillingdon,Old Fields (Southfields)51.4446,Old Fields (Southfields),Neck Oil,7.30,7.3,4,https://www.pint-prices.com/pub/20%20Replingham%20Road%2C%20SW18%205LS/Old%20Fields%20%28Southfields%29,https://www.pint-prices.com/borough-results/Hillingdon,2026-07-03T23:10:47+00:00,"20 Replingham Road, SW18 5LS",Yes,https://www.greeneking.co.uk/pubs/greater-london/old-fields/book,Yes,Greene King App,,,"Located on Southfield High Street just a minute's walk from the Underground station and close to the Wimbledon Lawn Tennis Club, The Old Fields in Southfields offers a friendly and lively atmosphere, making it a great place to meet up with friends. This pub features top-notch amenities including disabled facilities, a beer garden, and live sports screenings. Whether you're looking to enjoy delicious food, cocktails, or relax in the beer garden, The Old Fields has something for everyone. Join them for a memorable experience during the Euros or grab a table to watch live sports with your mates. Don't miss out on their new menu and exciting drinks selection. Visit The Old Fields for a fantastic pub experience in Southfields.",,,Yes,,https://images.app.goo.gl/LwCB3kehVdnMBBuR9,,51.4446,,Yes,,-0.205128,Old Fields (Southfields),,,,https://www.greeneking.co.uk/pubs/greater-london/old-fields
Hillingdon,Old Fields (Southfields)51.4446,Old Fields (Southfields),Peroni,7.30,7.3,5,https://www.pint-prices.com/pub/20%20Replingham%20Road%2C%20SW18%205LS/Old%20Fields%20%28Southfields%29,https://www.pint-prices.com/borough-results/Hillingdon,2026-07-03T23:10:47+00:00,"20 Replingham Road, SW18 5LS",Yes,https://www.greeneking.co.uk/pubs/greater-london/old-fields/book,Yes,Greene King App,,,"Located on Southfield High Street just a minute's walk from the Underground station and close to the Wimbledon Lawn Tennis Club, The Old Fields in Southfields offers a friendly and lively atmosphere, making it a great place to meet up with friends. This pub features top-notch amenities including disabled facilities, a beer garden, and live sports screenings. Whether you're looking to enjoy delicious food, cocktails, or relax in the beer garden, The Old Fields has something for everyone. Join them for a memorable experience during the Euros or grab a table to watch live sports with your mates. Don't miss out on their new menu and exciting drinks selection. Visit The Old Fields for a fantastic pub experience in Southfields.",,,Yes,,https://images.app.goo.gl/LwCB3kehVdnMBBuR9,,51.4446,,Yes,,-0.205128,Old Fields (Southfields),,,,https://www.greeneking.co.uk/pubs/greater-london/old-fields
Hillingdon,Old Star (Westminster)51.4988,Old Star (Westminster),Guinness,6.35,6.35,1,https://www.pint-prices.com/pub/66%20Broadway%2C%20SW1H%200DB/Old%20Star%20%28Westminster%29,https://www.pint-prices.com/borough-results/Hillingdon,2026-07-03T23:10:47+00:00,"66 Broadway, SW1H 0DB",Yes,,Yes,Greene King App,,,"Welcome to The Old Star, a stylish corner pub with contemporary decor and a beer garden in Westminster. This pub serves ales and cocktails alongside a modern menu with light bites and vegan options. Whether you're looking to enjoy delicious food, sip on cocktails, or relax in the beer garden, The Old Star has something for everyone. Join us for a great time at 66 Broadway, SW1H 0DB.",,,Yes,,https://gkbr-p-001.sitecorecontenthub.cloud/api/public/content/e509ec81c9904716bfc121cd313aaa1e?v=c625443d&t=w1540,,51.4988,,,,-0.13369,Old Star (Westminster),,,,https://www.greeneking.co.uk/pubs/greater-london/old-star
Hillingdon,Old Star (Westminster)51.4988,Old Star (Westminster),Estrella,7.00,7.0,2,https://www.pint-prices.com/pub/66%20Broadway%2C%20SW1H%200DB/Old%20Star%20%28Westminster%29,https://www.pint-prices.com/borough-results/Hillingdon,2026-07-03T23:10:47+00:00,"66 Broadway, SW1H 0DB",Yes,,Yes,Greene King App,,,"Welcome to The Old Star, a stylish corner pub with contemporary decor and a beer garden in Westminster. This pub serves ales and cocktails alongside a modern menu with light bites and vegan options. Whether you're looking to enjoy delicious food, sip on cocktails, or relax in the beer garden, The Old Star has something for everyone. Join us for a great time at 66 Broadway, SW1H 0DB.",,,Yes,,https://gkbr-p-001.sitecorecontenthub.cloud/api/public/content/e509ec81c9904716bfc121cd313aaa1e?v=c625443d&t=w1540,,51.4988,,,,-0.13369,Old Star (Westminster),,,,https://www.greeneking.co.uk/pubs/greater-london/old-star
Hillingdon,Old Star (Westminster)51.4988,Old Star (Westminster),Neck Oil,7.30,7.3,3,https://www.pint-prices.com/pub/66%20Broadway%2C%20SW1H%200DB/Old%20Star%20%28Westminster%29,https://www.pint-prices.com/borough-results/Hillingdon,2026-07-03T23:10:47+00:00,"66 Broadway, SW1H 0DB",Yes,,Yes,Greene King App,,,"Welcome to The Old Star, a stylish corner pub with contemporary decor and a beer garden in Westminster. This pub serves ales and cocktails alongside a modern menu with light bites and vegan options. Whether you're looking to enjoy delicious food, sip on cocktails, or relax in the beer garden, The Old Star has something for everyone. Join us for a great time at 66 Broadway, SW1H 0DB.",,,Yes,,https://gkbr-p-001.sitecorecontenthub.cloud/api/public/content/e509ec81c9904716bfc121cd313aaa1e?v=c625443d&t=w1540,,51.4988,,,,-0.13369,Old Star (Westminster),,,,https://www.greeneking.co.uk/pubs/greater-london/old-star
Hillingdon,Old Star (Westminster)51.4988,Old Star (Westminster),Peroni,7.35,7.35,4,https://www.pint-prices.com/pub/66%20Broadway%2C%20SW1H%200DB/Old%20Star%20%28Westminster%29,https://www.pint-prices.com/borough-results/Hillingdon,2026-07-03T23:10:47+00:00,"66 Broadway, SW1H 0DB",Yes,,Yes,Greene King App,,,"Welcome to The Old Star, a stylish corner pub with contemporary decor and a beer garden in Westminster. This pub serves ales and cocktails alongside a modern menu with light bites and vegan options. Whether you're looking to enjoy delicious food, sip on cocktails, or relax in the beer garden, The Old Star has something for everyone. Join us for a great time at 66 Broadway, SW1H 0DB.",,,Yes,,https://gkbr-p-001.sitecorecontenthub.cloud/api/public/content/e509ec81c9904716bfc121cd313aaa1e?v=c625443d&t=w1540,,51.4988,,,,-0.13369,Old Star (Westminster),,,,https://www.greeneking.co.uk/pubs/greater-london/old-star
Hillingdon,Old Swan (Kensington)51.509,Old Swan (Kensington),Amstel,6.30,6.3,1,https://www.pint-prices.com/pub/206%20Kensington%20Church%20Street%2C%20W8%204DP/Old%20Swan%20%28Kensington%29,https://www.pint-prices.com/borough-results/Hillingdon,2026-07-03T23:10:47+00:00,"206 Kensington Church Street, W8 4DP",,,Yes,Greene King App,,,"Located in Kensington, The Old Swan Pub is a traditional establishment built on a historic site. Serving a variety of cask ales, cocktails, and a modern British menu with light bites and vegan options, this pub is the perfect spot to unwind and enjoy good food and drinks. With amenities like being dog-friendly, family-friendly, showing live sports including the Euros, and offering a free Peroni Nastro Azzurro when you join their mailing list, The Old Swan ensures a great time for all visitors. Don't miss out on their new menu, exciting drinks range, and upcoming events like Father's Day celebrations and live football screenings. Join them for a memorable experience in the heart of Kensington.",,,Yes,,https://lh3.googleusercontent.com/p/AF1QipOkxBGiiEdLu79gLCpUdj6XNG7E5998W3-KtyT5=s680-w680-h510,,51.509,,Yes,,-0.195021,Old Swan (Kensington),,,,https://www.greeneking.co.uk/pubs/greater-london/old-swan
Hillingdon,Old Swan (Kensington)51.509,Old Swan (Kensington),Guinness,6.45,6.45,2,https://www.pint-prices.com/pub/206%20Kensington%20Church%20Street%2C%20W8%204DP/Old%20Swan%20%28Kensington%29,https://www.pint-prices.com/borough-results/Hillingdon,2026-07-03T23:10:47+00:00,"206 Kensington Church Street, W8 4DP",,,Yes,Greene King App,,,"Located in Kensington, The Old Swan Pub is a traditional establishment built on a historic site. Serving a variety of cask ales, cocktails, and a modern British menu with light bites and vegan options, this pub is the perfect spot to unwind and enjoy good food and drinks. With amenities like being dog-friendly, family-friendly, showing live sports including the Euros, and offering a free Peroni Nastro Azzurro when you join their mailing list, The Old Swan ensures a great time for all visitors. Don't miss out on their new menu, exciting drinks range, and upcoming events like Father's Day celebrations and live football screenings. Join them for a memorable experience in the heart of Kensington.",,,Yes,,https://lh3.googleusercontent.com/p/AF1QipOkxBGiiEdLu79gLCpUdj6XNG7E5998W3-KtyT5=s680-w680-h510,,51.509,,Yes,,-0.195021,Old Swan (Kensington),,,,https://www.greeneking.co.uk/pubs/greater-london/old-swan
Hillingdon,Old Swan (Kensington)51.509,Old Swan (Kensington),Estrella,7.15,7.15,3,https://www.pint-prices.com/pub/206%20Kensington%20Church%20Street%2C%20W8%204DP/Old%20Swan%20%28Kensington%29,https://www.pint-prices.com/borough-results/Hillingdon,2026-07-03T23:10:47+00:00,"206 Kensington Church Street, W8 4DP",,,Yes,Greene King App,,,"Located in Kensington, The Old Swan Pub is a traditional establishment built on a historic site. Serving a variety of cask ales, cocktails, and a modern British menu with light bites and vegan options, this pub is the perfect spot to unwind and enjoy good food and drinks. With amenities like being dog-friendly, family-friendly, showing live sports including the Euros, and offering a free Peroni Nastro Azzurro when you join their mailing list, The Old Swan ensures a great time for all visitors. Don't miss out on their new menu, exciting drinks range, and upcoming events like Father's Day celebrations and live football screenings. Join them for a memorable experience in the heart of Kensington.",,,Yes,,https://lh3.googleusercontent.com/p/AF1QipOkxBGiiEdLu79gLCpUdj6XNG7E5998W3-KtyT5=s680-w680-h510,,51.509,,Yes,,-0.195021,Old Swan (Kensington),,,,https://www.greeneking.co.uk/pubs/greater-london/old-swan
Hillingdon,Old Swan (Kensington)51.509,Old Swan (Kensington),Birra Moretti,7.15,7.15,4,https://www.pint-prices.com/pub/206%20Kensington%20Church%20Street%2C%20W8%204DP/Old%20Swan%20%28Kensington%29,https://www.pint-prices.com/borough-results/Hillingdon,2026-07-03T23:10:47+00:00,"206 Kensington Church Street, W8 4DP",,,Yes,Greene King App,,,"Located in Kensington, The Old Swan Pub is a traditional establishment built on a historic site. Serving a variety of cask ales, cocktails, and a modern British menu with light bites and vegan options, this pub is the perfect spot to unwind and enjoy good food and drinks. With amenities like being dog-friendly, family-friendly, showing live sports including the Euros, and offering a free Peroni Nastro Azzurro when you join their mailing list, The Old Swan ensures a great time for all visitors. Don't miss out on their new menu, exciting drinks range, and upcoming events like Father's Day celebrations and live football screenings. Join them for a memorable experience in the heart of Kensington.",,,Yes,,https://lh3.googleusercontent.com/p/AF1QipOkxBGiiEdLu79gLCpUdj6XNG7E5998W3-KtyT5=s680-w680-h510,,51.509,,Yes,,-0.195021,Old Swan (Kensington),,,,https://www.greeneking.co.uk/pubs/greater-london/old-swan
Hillingdon,Old Swan (Kensington)51.509,Old Swan (Kensington),Peroni,7.40,7.4,5,https://www.pint-prices.com/pub/206%20Kensington%20Church%20Street%2C%20W8%204DP/Old%20Swan%20%28Kensington%29,https://www.pint-prices.com/borough-results/Hillingdon,2026-07-03T23:10:47+00:00,"206 Kensington Church Street, W8 4DP",,,Yes,Greene King App,,,"Located in Kensington, The Old Swan Pub is a traditional establishment built on a historic site. Serving a variety of cask ales, cocktails, and a modern British menu with light bites and vegan options, this pub is the perfect spot to unwind and enjoy good food and drinks. With amenities like being dog-friendly, family-friendly, showing live sports including the Euros, and offering a free Peroni Nastro Azzurro when you join their mailing list, The Old Swan ensures a great time for all visitors. Don't miss out on their new menu, exciting drinks range, and upcoming events like Father's Day celebrations and live football screenings. Join them for a memorable experience in the heart of Kensington.",,,Yes,,https://lh3.googleusercontent.com/p/AF1QipOkxBGiiEdLu79gLCpUdj6XNG7E5998W3-KtyT5=s680-w680-h510,,51.509,,Yes,,-0.195021,Old Swan (Kensington),,,,https://www.greeneking.co.uk/pubs/greater-london/old-swan
Hillingdon,Old Swan (Kensington)51.509,Old Swan (Kensington),Neck Oil,7.55,7.55,6,https://www.pint-prices.com/pub/206%20Kensington%20Church%20Street%2C%20W8%204DP/Old%20Swan%20%28Kensington%29,https://www.pint-prices.com/borough-results/Hillingdon,2026-07-03T23:10:47+00:00,"206 Kensington Church Street, W8 4DP",,,Yes,Greene King App,,,"Located in Kensington, The Old Swan Pub is a traditional establishment built on a historic site. Serving a variety of cask ales, cocktails, and a modern British menu with light bites and vegan options, this pub is the perfect spot to unwind and enjoy good food and drinks. With amenities like being dog-friendly, family-friendly, showing live sports including the Euros, and offering a free Peroni Nastro Azzurro when you join their mailing list, The Old Swan ensures a great time for all visitors. Don't miss out on their new menu, exciting drinks range, and upcoming events like Father's Day celebrations and live football screenings. Join them for a memorable experience in the heart of Kensington.",,,Yes,,https://lh3.googleusercontent.com/p/AF1QipOkxBGiiEdLu79gLCpUdj6XNG7E5998W3-KtyT5=s680-w680-h510,,51.509,,Yes,,-0.195021,Old Swan (Kensington),,,,https://www.greeneking.co.uk/pubs/greater-london/old-swan
Hillingdon,Old ship pub & hotel Hackney 51.5459,Old ship pub & hotel Hackney,Cruzcampo,6.80,6.8,1,https://www.pint-prices.com/pub/2%20Sylvester%20Path%2C%20London%20E8%201EN/Old%20ship%20pub%20%26%20hotel%20Hackney,https://www.pint-prices.com/borough-results/Hillingdon,2026-07-03T23:10:47+00:00,"2 Sylvester Path, London E8 1EN",,,,AUTO_ADDED_PINT,,,,,,,,,,51.5459,,,,-0.0557745,Old ship pub & hotel Hackney ,,,,
Hillingdon,Olde England 52.2462,Olde England,Moretti,5.30,5.3,1,https://www.pint-prices.com/pub/NN14BP/Olde%20England,https://www.pint-prices.com/borough-results/Hillingdon,2026-07-03T23:10:47+00:00,NN14BP ,,,,AUTO_ADDED_PINT,,,,,,,,,,52.2462,,,,-0.882824,Olde England ,,,,
Hillingdon,Olde England52.2462,Olde England,Neck Oil,5.90,5.9,1,https://www.pint-prices.com/pub/NN14BP/Olde%20England,https://www.pint-prices.com/borough-results/Hillingdon,2026-07-03T23:10:47+00:00,NN14BP,,,,AUTO_ADDED_PINT,,,,,,,,,,52.2462,,,,-0.882824,Olde England,,,,
Hillingdon,Orford House Social Club51.5818,Orford House Social Club,Stowford Press,4.40,4.4,1,https://www.pint-prices.com/pub/Orford%20House%2C%2073%20Orford%20Rd%2C%20London%20E17%209QR/Orford%20House%20Social%20Club,https://www.pint-prices.com/borough-results/Hillingdon,2026-07-03T23:10:47+00:00,"Orford House, 73 Orford Rd, London E17 9QR",,,,,,,,,,Yes,,https://lh3.googleusercontent.com/p/AF1QipO_7xFf-FthldNZF79CooX8BO-oxuIBlY10VSmN=s680-w680-h510,,51.5818,,,,-0.01478,Orford House Social Club,,,,https://www.orfordhouse.org/
Hillingdon,Ossary Arms52.0283,Ossary Arms,Morretti,5.10,5.1,1,https://www.pint-prices.com/pub/Mk45%202qq/Ossary%20Arms,https://www.pint-prices.com/borough-results/Hillingdon,2026-07-03T23:10:47+00:00,Mk45 2qq,,,,AUTO_ADDED_PINT,,,,,,,,,,52.0283,,,,-0.493769,Ossary Arms,,,,
Hillingdon,Over Community Center52.2971,Over Community Center,"Staropramen, Estrella, Madri",4.80,4.8,1,https://www.pint-prices.com/pub/CB24%205/Over%20Community%20Center,https://www.pint-prices.com/borough-results/Hillingdon,2026-07-03T23:10:47+00:00,CB24 5,,,,AUTO_ADDED_PINT,,,,,,,,,,52.2971,,,,-0.0402962,Over Community Center,,,,
Hillingdon,Oz Bar52.9527,Oz Bar,Amstel,4.85,4.85,1,https://www.pint-prices.com/pub/19%20St%20James%27s%20St%2C%20Nottingham%20NG1%206FH/Oz%20Bar,https://www.pint-prices.com/borough-results/Hillingdon,2026-07-03T23:10:47+00:00,"19 St James's St, Nottingham NG1 6FH",,,,AUTO_ADDED_PINT,,,,,,,,,,52.9527,,,,-1.15274,Oz Bar,,,,
Hillingdon,O’Neill’s Enfield51.652,O’Neill’s Enfield,Carling,3.85,3.85,1,https://www.pint-prices.com/pub/5%20The%20Town%2C%20%2C%20Enfield%2C%20UK/O%E2%80%99Neill%E2%80%99s%20Enfield,https://www.pint-prices.com/borough-results/Hillingdon,2026-07-03T23:10:47+00:00,"5 The Town, , Enfield, UK",,,,MULTI_ADDED_PINT,,,,,,,,,,51.652,,,,-0.081475,O’Neill’s Enfield,,,,
Hillingdon,O’Neill’s Enfield51.652,O’Neill’s Enfield,Guinness,4.35,4.35,2,https://www.pint-prices.com/pub/5%20The%20Town%2C%20%2C%20Enfield%2C%20UK/O%E2%80%99Neill%E2%80%99s%20Enfield,https://www.pint-prices.com/borough-results/Hillingdon,2026-07-03T23:10:47+00:00,"5 The Town, , Enfield, UK",,,,MULTI_ADDED_PINT,,,,,,,,,,51.652,,,,-0.081475,O’Neill’s Enfield,,,,
Hillingdon,O’Neill’s Enfield51.652,O’Neill’s Enfield,Coors Lager,4.35,4.35,3,https://www.pint-prices.com/pub/5%20The%20Town%2C%20%2C%20Enfield%2C%20UK/O%E2%80%99Neill%E2%80%99s%20Enfield,https://www.pint-prices.com/borough-results/Hillingdon,2026-07-03T23:10:47+00:00,"5 The Town, , Enfield, UK",,,,MULTI_ADDED_PINT,,,,,,,,,,51.652,,,,-0.081475,O’Neill’s Enfield,,,,
Hillingdon,O’Neill’s Enfield51.652,O’Neill’s Enfield,Heineken,4.80,4.8,4,https://www.pint-prices.com/pub/5%20The%20Town%2C%20%2C%20Enfield%2C%20UK/O%E2%80%99Neill%E2%80%99s%20Enfield,https://www.pint-prices.com/borough-results/Hillingdon,2026-07-03T23:10:47+00:00,"5 The Town, , Enfield, UK",,,,MULTI_ADDED_PINT,,,,,,,,,,51.652,,,,-0.081475,O’Neill’s Enfield,,,,
Hillingdon,O’Neill’s Enfield51.652,O’Neill’s Enfield,Madri,4.85,4.85,5,https://www.pint-prices.com/pub/5%20The%20Town%2C%20%2C%20Enfield%2C%20UK/O%E2%80%99Neill%E2%80%99s%20Enfield,https://www.pint-prices.com/borough-results/Hillingdon,2026-07-03T23:10:47+00:00,"5 The Town, , Enfield, UK",,,,MULTI_ADDED_PINT,,,,,,,,,,51.652,,,,-0.081475,O’Neill’s Enfield,,,,
Hillingdon,O’Neill’s Enfield51.652,O’Neill’s Enfield,Lost Lager,5.10,5.1,6,https://www.pint-prices.com/pub/5%20The%20Town%2C%20%2C%20Enfield%2C%20UK/O%E2%80%99Neill%E2%80%99s%20Enfield,https://www.pint-prices.com/borough-results/Hillingdon,2026-07-03T23:10:47+00:00,"5 The Town, , Enfield, UK",,,,MULTI_ADDED_PINT,,,,,,,,,,51.652,,,,-0.081475,O’Neill’s Enfield,,,,
Hillingdon,O’Neill’s Enfield51.652,O’Neill’s Enfield,Blue Point Toasted Lager,5.30,5.3,7,https://www.pint-prices.com/pub/5%20The%20Town%2C%20%2C%20Enfield%2C%20UK/O%E2%80%99Neill%E2%80%99s%20Enfield,https://www.pint-prices.com/borough-results/Hillingdon,2026-07-03T23:10:47+00:00,"5 The Town, , Enfield, UK",,,,MULTI_ADDED_PINT,,,,,,,,,,51.652,,,,-0.081475,O’Neill’s Enfield,,,,
Hillingdon,O’Neill’s51.361,O’Neill’s,Asahi,6.90,6.9,1,https://www.pint-prices.com/pub/37%20High%20Street%20Sutton%20SM1%201DJ%20England/O%E2%80%99Neill%E2%80%99s,https://www.pint-prices.com/borough-results/Hillingdon,2026-07-03T23:10:47+00:00,37 High Street Sutton SM1 1DJ England,,,,AUTO_ADDED_PINT,,,,,,,,,,51.361,,,,-0.192208,O’Neill’s,,,,
Hillingdon,Packhorse & Talbot51.4925,Packhorse & Talbot,Amstel,6.15,6.15,1,https://www.pint-prices.com/pub/145%20Chiswick%20High%20Road%2C%20W4%202DT/Packhorse%20%26%20Talbot,https://www.pint-prices.com/borough-results/Hillingdon,2026-07-03T23:10:47+00:00,"145 Chiswick High Road, W4 2DT",Yes,https://www.greeneking.co.uk/pubs/greater-london/packhorse-and-talbot/book,,Greene King App,,,"Located in Chiswick, The Packhorse & Talbot is a traditional British pub with a rich history dating back to the 17th century. Offering the best in British pub food and drink, this pub is a perfect spot to enjoy a meal or catch up with friends over a drink. With amenities like a beer garden, disabled facilities, and live sports, The Packhorse & Talbot provides a welcoming and lively atmosphere for all visitors. Whether you're looking to watch the Euros with your mates, enjoy a free Peroni Nastro Azzurro by joining their mailing list, or indulge in their new menu offerings, this pub has something for everyone. Join them for a memorable experience at The Packhorse & Talbot in Chiswick.",,,Yes,,https://images.app.goo.gl/36ToA92u7qkFsEG88,,51.4925,,Yes,,-0.254634,Packhorse & Talbot,,,,https://www.greeneking.co.uk/pubs/greater-london/packhorse-and-talbot?utm_source=g_places&utm_medium
Hillingdon,Packhorse & Talbot51.4925,Packhorse & Talbot,Guinness,6.15,6.15,2,https://www.pint-prices.com/pub/145%20Chiswick%20High%20Road%2C%20W4%202DT/Packhorse%20%26%20Talbot,https://www.pint-prices.com/borough-results/Hillingdon,2026-07-03T23:10:47+00:00,"145 Chiswick High Road, W4 2DT",Yes,https://www.greeneking.co.uk/pubs/greater-london/packhorse-and-talbot/book,,Greene King App,,,"Located in Chiswick, The Packhorse & Talbot is a traditional British pub with a rich history dating back to the 17th century. Offering the best in British pub food and drink, this pub is a perfect spot to enjoy a meal or catch up with friends over a drink. With amenities like a beer garden, disabled facilities, and live sports, The Packhorse & Talbot provides a welcoming and lively atmosphere for all visitors. Whether you're looking to watch the Euros with your mates, enjoy a free Peroni Nastro Azzurro by joining their mailing list, or indulge in their new menu offerings, this pub has something for everyone. Join them for a memorable experience at The Packhorse & Talbot in Chiswick.",,,Yes,,https://images.app.goo.gl/36ToA92u7qkFsEG88,,51.4925,,Yes,,-0.254634,Packhorse & Talbot,,,,https://www.greeneking.co.uk/pubs/greater-london/packhorse-and-talbot?utm_source=g_places&utm_medium
Hillingdon,Packhorse & Talbot51.4925,Packhorse & Talbot,Birra Moretti,6.95,6.95,3,https://www.pint-prices.com/pub/145%20Chiswick%20High%20Road%2C%20W4%202DT/Packhorse%20%26%20Talbot,https://www.pint-prices.com/borough-results/Hillingdon,2026-07-03T23:10:47+00:00,"145 Chiswick High Road, W4 2DT",Yes,https://www.greeneking.co.uk/pubs/greater-london/packhorse-and-talbot/book,,Greene King App,,,"Located in Chiswick, The Packhorse & Talbot is a traditional British pub with a rich history dating back to the 17th century. Offering the best in British pub food and drink, this pub is a perfect spot to enjoy a meal or catch up with friends over a drink. With amenities like a beer garden, disabled facilities, and live sports, The Packhorse & Talbot provides a welcoming and lively atmosphere for all visitors. Whether you're looking to watch the Euros with your mates, enjoy a free Peroni Nastro Azzurro by joining their mailing list, or indulge in their new menu offerings, this pub has something for everyone. Join them for a memorable experience at The Packhorse & Talbot in Chiswick.",,,Yes,,https://images.app.goo.gl/36ToA92u7qkFsEG88,,51.4925,,Yes,,-0.254634,Packhorse & Talbot,,,,https://www.greeneking.co.uk/pubs/greater-london/packhorse-and-talbot?utm_source=g_places&utm_medium
Hillingdon,Packhorse & Talbot51.4925,Packhorse & Talbot,Madri,7.00,7.0,4,https://www.pint-prices.com/pub/145%20Chiswick%20High%20Road%2C%20W4%202DT/Packhorse%20%26%20Talbot,https://www.pint-prices.com/borough-results/Hillingdon,2026-07-03T23:10:47+00:00,"145 Chiswick High Road, W4 2DT",Yes,https://www.greeneking.co.uk/pubs/greater-london/packhorse-and-talbot/book,,Greene King App,,,"Located in Chiswick, The Packhorse & Talbot is a traditional British pub with a rich history dating back to the 17th century. Offering the best in British pub food and drink, this pub is a perfect spot to enjoy a meal or catch up with friends over a drink. With amenities like a beer garden, disabled facilities, and live sports, The Packhorse & Talbot provides a welcoming and lively atmosphere for all visitors. Whether you're looking to watch the Euros with your mates, enjoy a free Peroni Nastro Azzurro by joining their mailing list, or indulge in their new menu offerings, this pub has something for everyone. Join them for a memorable experience at The Packhorse & Talbot in Chiswick.",,,Yes,,https://images.app.goo.gl/36ToA92u7qkFsEG88,,51.4925,,Yes,,-0.254634,Packhorse & Talbot,,,,https://www.greeneking.co.uk/pubs/greater-london/packhorse-and-talbot?utm_source=g_places&utm_medium
