source_dataset,borough,rank,pub_name,pint_name,price_text,price_gbp,pub_url,borough_url,estimated_average_price_text,scraped_at,address,phone_number,latitude,longitude,pint_position_for_pub
borough_pint_prices,Westminster,82,The Jolly Gardeners,FOREST ROAD POSH LAGER,£6.20,6.2,"https://www.pint-prices.com/pub/49-51%20Black%20Prince%20Rd,%20London%20SE11%206AB/The%20Jolly%20Gardeners",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,83,The Jolly Gardeners,BENEDIKTINER,£6.20,6.2,"https://www.pint-prices.com/pub/49-51%20Black%20Prince%20Rd,%20London%20SE11%206AB/The%20Jolly%20Gardeners",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,84,Flight Club,AMSTEL,£6.20,6.2,https://www.pint-prices.com/pub/Victoria/Flight%20Club,https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,85,Shakespeares Head (Soho),AMSTEL,£6.25,6.25,"https://www.pint-prices.com/pub/29%20Great%20Malborough%20Street,%20W1F%207HZ/Shakespeares%20Head%20(Soho)",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,86,Silver Cross,AMSTEL,£6.25,6.25,"https://www.pint-prices.com/pub/33%20Whitehall,%20SW1A%202BX/Silver%20Cross",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,87,Two Brewers,GUINNESS,£6.25,6.25,"https://www.pint-prices.com/pub/40%20Monmouth%20Street,%20WC2H%209EP/Two%20Brewers",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,88,Shakespeare (Victoria),AMSTEL,£6.30,6.3,"https://www.pint-prices.com/pub/99%20Buckingham%20Palace%20Road,%20SW1W%200RP/Shakespeare%20(Victoria)",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,89,Chelsea Potter,AMSTEL,£6.30,6.3,"https://www.pint-prices.com/pub/119%20Kings%20Road,%20SW3%204PL/Chelsea%20Potter",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,90,Paxtons Head,AMSTEL,£6.30,6.3,"https://www.pint-prices.com/pub/153%20Knightsbridge,%20SW1X%207PA/Paxtons%20Head",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,91,Round Table,AMSTEL,£6.30,6.3,"https://www.pint-prices.com/pub/26-27%20St%20Martins%20Court,%20WC2N%204AL/Round%20Table",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,92,Round Table,GUINNESS,£6.30,6.3,"https://www.pint-prices.com/pub/26-27%20St%20Martins%20Court,%20WC2N%204AL/Round%20Table",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,93,The George IV,CAMDEN HELLS,£6.30,6.3,"https://www.pint-prices.com/pub/28%20Portugal%20St,%20London%20WC2A%202HE/The%20George%20IV",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,94,The Horse & Stables,BREW BY NUMBERS 32,£6.30,6.3,"https://www.pint-prices.com/pub/122-124%20Westminster%20Bridge%20Rd,%20London%20SE1%207RW/The%20Horse%20%26%20Stables",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,95,The Admiralty,AMSTEL,£6.30,6.3,"https://www.pint-prices.com/pub/66%20Trafalgar%20Sq,%20St.%20James's,%20London%20WC2N%205DS/The%20Admiralty",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,96,Wetherspoons (Victoria Station) - JD Wetherspoon,STELLA ARTOIS,£6.33,6.33,"https://www.pint-prices.com/pub/Unit%205%20(1st%20Floor%20above%20WHSmith),%20Victoria%20Station%20Concourse,%20London%20SW1V%201JT,%20UK/Wetherspoons%20(Victoria%20Station)%20-%20JD%20Wetherspoon",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,97,The Willow Walk - JD Wetherspoon,STELLA ARTOIS,£6.33,6.33,"https://www.pint-prices.com/pub/25%20Wilton%20Road,%20Victoria,%20SW1V%201LW/The%20Willow%20Walk%20-%20JD%20Wetherspoon",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,98,Travellers Tavern (Belgravia),AMSTEL,£6.35,6.35,"https://www.pint-prices.com/pub/4%20Elizabeth%20Street,%20Belgravia,%20SW1W%209RB/Travellers%20Tavern%20(Belgravia)",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,99,Plumbers Arms (Belgravia),GUINNESS,£6.35,6.35,"https://www.pint-prices.com/pub/14%20Lower%20Belgravia%20Street,%20SW1W%200LN/Plumbers%20Arms%20(Belgravia)",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,100,Colonies (Victoria),GUINNESS,£6.35,6.35,"https://www.pint-prices.com/pub/25%20Wilfred%20Street,%20SWE1%206PR/Colonies%20(Victoria)",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,101,Greencoat Boy (Victoria),GUINNESS,£6.35,6.35,"https://www.pint-prices.com/pub/2%20Greencoat%20Place,%20SW1P%201PJ/Greencoat%20Boy%20(Victoria)",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,102,Grafton Arms (Victoria),GUINNESS,£6.35,6.35,"https://www.pint-prices.com/pub/2%20Strutton%20Ground,%20SW1P%202HP/Grafton%20Arms%20(Victoria)",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,103,Adam & Eve (St James),GUINNESS,£6.35,6.35,"https://www.pint-prices.com/pub/81%20Petty%20France,%20SW1H%209EX/Adam%20%26%20Eve%20(St%20James)",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,104,Old Star (Westminster),GUINNESS,£6.35,6.35,"https://www.pint-prices.com/pub/66%20Broadway,%20SW1H%200DB/Old%20Star%20(Westminster)",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,105,Two Chairmen,GUINNESS,£6.35,6.35,"https://www.pint-prices.com/pub/39%20Dartmouth%20Street,%20SW1H%209BP/Two%20Chairmen",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,106,Rose & Crown (Mayfair),AMSTEL,£6.35,6.35,"https://www.pint-prices.com/pub/2%20Old%20Park%20Lane,%20WK1%201QN/Rose%20%26%20Crown%20(Mayfair)",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,107,Leicester Arms (Piccadilly),AMSTEL,£6.35,6.35,"https://www.pint-prices.com/pub/44%20Glasshouse%20Street,%20W1B%205DP/Leicester%20Arms%20(Piccadilly)",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,108,Glass Blower (Piccadilly),GUINNESS,£6.35,6.35,"https://www.pint-prices.com/pub/40-42%20Glasshouse%20Street,%20W1B%205JY/Glass%20Blower%20(Piccadilly)",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,109,Masons Arms (Mayfair),GUINNESS,£6.35,6.35,"https://www.pint-prices.com/pub/Maddox%20Street,%20W1S%201PY/Masons%20Arms%20(Mayfair)",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,110,Silver Cross,GUINNESS,£6.35,6.35,"https://www.pint-prices.com/pub/33%20Whitehall,%20SW1A%202BX/Silver%20Cross",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,111,Garrick Arms,AMSTEL,£6.35,6.35,"https://www.pint-prices.com/pub/8-10%20Charing%20Cross,%20WC2H%200HG/Garrick%20Arms",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,112,Imperial,AMSTEL,£6.35,6.35,"https://www.pint-prices.com/pub/5%20Leicester%20Street,%20WC2H%207BL/Imperial",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,113,Coach & Horses,GUINNESS,£6.35,6.35,"https://www.pint-prices.com/pub/1%20Great%20Malborough%20Street,%20W1F%207HG/Coach%20%26%20Horses",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,114,Three Tuns,GUINNESS,£6.35,6.35,"https://www.pint-prices.com/pub/1%20Portman%20Mews%20South,%20W1H%206HP/Three%20Tuns",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,115,City of Quebec,GUINNESS,£6.35,6.35,"https://www.pint-prices.com/pub/12%20Old%20Quebec%20Street,%20W1H%207AF/City%20of%20Quebec",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,116,Ye Olde Cock Tavern,GUINNESS,£6.35,6.35,"https://www.pint-prices.com/pub/22%20Fleet%20Street,%20EC4Y%201AA/Ye%20Olde%20Cock%20Tavern",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,117,The Coal Hole,AMSTEL,£6.35,6.35,"https://www.pint-prices.com/pub/91-92%20Strand,%20London%20WC2R%200DW/The%20Coal%20Hole",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,118,The Old Spades,LONDON PALE ALE,£6.35,6.35,"https://www.pint-prices.com/pub/37%20Whitehall,%20London%20SW1A%202BX/The%20Old%20Spades",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,119,Shakespeare (Victoria),GUINNESS,£6.40,6.4,"https://www.pint-prices.com/pub/99%20Buckingham%20Palace%20Road,%20SW1W%200RP/Shakespeare%20(Victoria)",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,120,Gloucester,GUINNESS,£6.40,6.4,"https://www.pint-prices.com/pub/187%20Sloane%20Street,%20SW1X%209QR/Gloucester",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,121,Three Crowns (Picaddilly),GUINNESS,£6.40,6.4,"https://www.pint-prices.com/pub/19%20Babmaes%20Street,%20SW1Y%206HD/Three%20Crowns%20(Picaddilly)",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,122,Golden Lion (Soho),GUINNESS,£6.40,6.4,"https://www.pint-prices.com/pub/51%20Dean%20Street,%20W1D%205BH/Golden%20Lion%20(Soho)",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,123,Duke of York,GUINNESS,£6.40,6.4,"https://www.pint-prices.com/pub/8%20Dering%20Street,%20W1S%201AF/Duke%20of%20York",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,124,City of Quebec,STELLA ARTOIS,£6.40,6.4,"https://www.pint-prices.com/pub/12%20Old%20Quebec%20Street,%20W1H%207AF/City%20of%20Quebec",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,125,Prince of Wales (Covent Garden),GUINNESS,£6.40,6.4,"https://www.pint-prices.com/pub/150%20Drury%20Lane,%20WC2B%205TD/Prince%20of%20Wales%20(Covent%20Garden)",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,126,Ye Olde Cock Tavern,NECK OIL,£6.40,6.4,"https://www.pint-prices.com/pub/22%20Fleet%20Street,%20EC4Y%201AA/Ye%20Olde%20Cock%20Tavern",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,127,The Duke of Argyll,TADDY LAGER,£6.40,6.4,"https://www.pint-prices.com/pub/37%20Brewer%20St,%20London%20W1F%200RY/The%20Duke%20of%20Argyll",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,128,The Glasshouse Stores,TADDY LAGER,£6.40,6.4,"https://www.pint-prices.com/pub/55%20Brewer%20St,%20London%20W1F%209UJ/The%20Glasshouse%20Stores",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,129,The Prince Albert,FOSTERS,£6.40,6.4,https://www.pint-prices.com/pub/SW13%209QQ/The%20Prince%20Albert,https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,130,Wetherspoons (Victoria Station) - JD Wetherspoon,SAN MIGUEL,£6.44,6.44,"https://www.pint-prices.com/pub/Unit%205%20(1st%20Floor%20above%20WHSmith),%20Victoria%20Station%20Concourse,%20London%20SW1V%201JT,%20UK/Wetherspoons%20(Victoria%20Station)%20-%20JD%20Wetherspoon",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,131,Wetherspoons (Victoria Station) - JD Wetherspoon,STAROPRAMEN,£6.44,6.44,"https://www.pint-prices.com/pub/Unit%205%20(1st%20Floor%20above%20WHSmith),%20Victoria%20Station%20Concourse,%20London%20SW1V%201JT,%20UK/Wetherspoons%20(Victoria%20Station)%20-%20JD%20Wetherspoon",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,132,The Willow Walk - JD Wetherspoon,CORONA,£6.44,6.44,"https://www.pint-prices.com/pub/25%20Wilton%20Road,%20Victoria,%20SW1V%201LW/The%20Willow%20Walk%20-%20JD%20Wetherspoon",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,133,The Willow Walk - JD Wetherspoon,SAN MIGUEL,£6.44,6.44,"https://www.pint-prices.com/pub/25%20Wilton%20Road,%20Victoria,%20SW1V%201LW/The%20Willow%20Walk%20-%20JD%20Wetherspoon",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,134,The Willow Walk - JD Wetherspoon,STAROPRAMEN,£6.44,6.44,"https://www.pint-prices.com/pub/25%20Wilton%20Road,%20Victoria,%20SW1V%201LW/The%20Willow%20Walk%20-%20JD%20Wetherspoon",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,135,Travellers Tavern (Belgravia),GUINNESS,£6.45,6.45,"https://www.pint-prices.com/pub/4%20Elizabeth%20Street,%20Belgravia,%20SW1W%209RB/Travellers%20Tavern%20(Belgravia)",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,136,Bag O'Nails (Victoria),GUINNESS,£6.45,6.45,"https://www.pint-prices.com/pub/6%20Buckingham%20Palace%20Road,%20SW1W%200PP/Bag%20O'Nails%20(Victoria)",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,137,Leicester Arms (Piccadilly),GUINNESS,£6.45,6.45,"https://www.pint-prices.com/pub/44%20Glasshouse%20Street,%20W1B%205DP/Leicester%20Arms%20(Piccadilly)",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,138,Shakespeares Head (Soho),GUINNESS,£6.45,6.45,"https://www.pint-prices.com/pub/29%20Great%20Malborough%20Street,%20W1F%207HZ/Shakespeares%20Head%20(Soho)",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,139,Sherlock Holmes,AMSTEL,£6.45,6.45,"https://www.pint-prices.com/pub/10%20Northumberland%20Street,%20WC2N%205DB/Sherlock%20Holmes",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,140,Salisbury,AMSTEL,£6.45,6.45,"https://www.pint-prices.com/pub/90%20St%20Martins%20Lane,%20WC2N%204AP/Salisbury",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,141,Salisbury,GUINNESS,£6.45,6.45,"https://www.pint-prices.com/pub/90%20St%20Martins%20Lane,%20WC2N%204AP/Salisbury",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,142,Golden Lion (Soho),AMSTEL,£6.45,6.45,"https://www.pint-prices.com/pub/51%20Dean%20Street,%20W1D%205BH/Golden%20Lion%20(Soho)",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,143,Crown (Covent Garden),GUINNESS,£6.45,6.45,"https://www.pint-prices.com/pub/43%20Monmouth%20Street,%20WC2H%209DD/Crown%20(Covent%20Garden)",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,144,Cask Pub & Kitchen,FLENSBURGER,£6.50,6.5,"https://www.pint-prices.com/pub/6%20Charlwood%20St,%20Lillington%20and%20Longmoore%20Gardens,%20London%20SW1V%202EE,%20UK/Cask%20Pub%20%26%20Kitchen",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,145,The Botanist,BRIXTON ATLANTIC PALE ALE,£6.50,6.5,"https://www.pint-prices.com/pub/7%20Sloane%20Square,%20London%20SW1W%208EE/The%20Botanist",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,146,Chelsea Potter,GUINNESS,£6.50,6.5,"https://www.pint-prices.com/pub/119%20Kings%20Road,%20SW3%204PL/Chelsea%20Potter",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,147,Kings Arms (Mayfair),GUINNESS,£6.50,6.5,"https://www.pint-prices.com/pub/2%20Shepherd%20MArket,%20W1J%207QA/Kings%20Arms%20(Mayfair)",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,148,Blue Posts,GUINNESS,£6.50,6.5,"https://www.pint-prices.com/pub/6%20Bennet%20Street,%20SW1A%201RP/Blue%20Posts",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,149,Brewmaster,GUINNESS,£6.50,6.5,"https://www.pint-prices.com/pub/37%20Cranbourn%20Street,%20WC2H%207AD/Brewmaster",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,150,City of Quebec,SAN MIGUEL,£6.50,6.5,"https://www.pint-prices.com/pub/12%20Old%20Quebec%20Street,%20W1H%207AF/City%20of%20Quebec",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,151,Maple Leaf,GUINNESS,£6.50,6.5,"https://www.pint-prices.com/pub/41%20Maiden%20Lane,%20WC2E%207LJ/Maple%20Leaf",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,152,The Seven Stars,BITBURGER,£6.50,6.5,"https://www.pint-prices.com/pub/53%20Carey%20St,%20London%20WC2A%203QS/The%20Seven%20Stars",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,153,"The Toucan,",GUINNESS,£6.50,6.5,"https://www.pint-prices.com/pub/19%20Carlisle%20St,%20London%20W1D%203BY/The%20Toucan,",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,154,The Goat Tavern,ESTRELLA,£6.50,6.5,"https://www.pint-prices.com/pub/3%20Stafford%20St,%20London%20W1S%204RP/The%20Goat%20Tavern",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,155,The Footman,GUINNESS,£6.50,6.5,"https://www.pint-prices.com/pub/5%20Charles%20Street,%20London%20W1J%205DF/The%20Footman",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,156,The Chequers Tavern,GUINNESS,£6.50,6.5,"https://www.pint-prices.com/pub/16%20Duke%20Street%20St%20James's,%20St.%20James's,%20London%20SW1Y%206DB/The%20Chequers%20Tavern",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,157,The Chequers Tavern,GUINNESS,£6.50,6.5,"https://www.pint-prices.com/pub/16%20Duke%20Street%20St%20James's,%20St.%20James's,%20London%20SW1Y%206DB/The%20Chequers%20Tavern",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,158,The Feathers,PRAVHA,£6.55,6.55,"https://www.pint-prices.com/pub/18-20%20Broadway,%20Greater,%20London%20SW1H%200BH,%20UK/The%20Feathers",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,159,The St George's Tavern,AMSTEL,£6.55,6.55,"https://www.pint-prices.com/pub/14%20Belgrave%20Rd,%20Greater,%20Pimlico,%20London%20SW1V%201QD,%20UK/The%20St%20George's%20Tavern",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,160,Coach & Horse (Mayfair),GUINNESS,£6.55,6.55,"https://www.pint-prices.com/pub/5%20Bruton%20Street,%20W1J%206PT/Coach%20%26%20Horse%20(Mayfair)",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,161,Sherlock Holmes,GUINNESS,£6.55,6.55,"https://www.pint-prices.com/pub/10%20Northumberland%20Street,%20WC2N%205DB/Sherlock%20Holmes",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,162,Garrick Arms,GUINNESS,£6.55,6.55,"https://www.pint-prices.com/pub/8-10%20Charing%20Cross,%20WC2H%200HG/Garrick%20Arms",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,163,Imperial,GUINNESS,£6.55,6.55,"https://www.pint-prices.com/pub/5%20Leicester%20Street,%20WC2H%207BL/Imperial",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,164,The Chesterfield Arms,PAULANER,£6.55,6.55,"https://www.pint-prices.com/pub/50%20Hertford%20St,%20London%20W1J%207SS/The%20Chesterfield%20Arms",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,165,Travellers Tavern (Belgravia),MADRI,£6.60,6.6,"https://www.pint-prices.com/pub/4%20Elizabeth%20Street,%20Belgravia,%20SW1W%209RB/Travellers%20Tavern%20(Belgravia)",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,166,Ye Olde Cock Tavern,MADRI,£6.60,6.6,"https://www.pint-prices.com/pub/22%20Fleet%20Street,%20EC4Y%201AA/Ye%20Olde%20Cock%20Tavern",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,167,The Royal George,CAMDEN HELLS,£6.60,6.6,"https://www.pint-prices.com/pub/133%20Charing%20Cross%20Rd,%20London%20WC2H%200EA/The%20Royal%20George",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,168,The Wilton Arms,ASAHI,£6.60,6.6,"https://www.pint-prices.com/pub/71%20Kinnerton%20St,%20London%20SW1X%208ED/The%20Wilton%20Arms",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,169,The Court,GUINNESS,£6.60,6.6,https://www.pint-prices.com/pub/W1T%205AA/The%20Court,https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,170,Albert (Victoria),GUINNESS,£6.65,6.65,"https://www.pint-prices.com/pub/52%20Victoria%20Street,%20SW1H%200NP/Albert%20(Victoria)",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,171,Tattersalls Tavern,GUINNESS,£6.65,6.65,"https://www.pint-prices.com/pub/1%20Knightsbridge%20Green,%20SW1x%207QA/Tattersalls%20Tavern",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,172,The Thomas Cubitt Pub Belgravia,FREEDOM,£6.70,6.7,"https://www.pint-prices.com/pub/44%20Elizabeth%20St,%20London%20SW1W%209PA,%20UK/The%20Thomas%20Cubitt%20Pub%20Belgravia",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,Westminster,173,Plumbers Arms (Belgravia),MADRI,£6.70,6.7,"https://www.pint-prices.com/pub/14%20Lower%20Belgravia%20Street,%20SW1W%200LN/Plumbers%20Arms%20(Belgravia)",https://www.pint-prices.com/borough-results/Westminster,£6.63,2026-07-03T23:10:47+00:00,,,,,
